Time,Displacement,Force,Work
40.2997,2.00,0.01,0.02
40.3497,1.00,0.01,0.01
40.3997,0.00,0.01,0.00
40.4497,0.00,0.01,0.00
40.4997,2.00,0.01,0.02
40.5497,1.00,0.01,0.01
40.5997,2.00,0.01,0.02
40.6497,1.00,0.01,0.01
40.6997,1.00,0.01,0.01
40.7497,0.00,0.01,0.00
40.7997,1.00,0.01,0.01
40.8497,0.00,0.01,0.00
40.8997,1.00,0.01,0.01
40.9497,2.00,0.01,0.02
40.9997,1.00,0.01,0.01
41.0497,2.00,0.01,0.02
41.0997,3.00,0.01,0.03
41.1497,2.00,0.01,0.02
41.1997,1.00,0.01,0.01
41.2497,1.00,0.01,0.01
41.2997,0.00,0.01,0.00
41.3497,1.00,0.01,0.01
41.3997,0.00,0.01,0.00
41.4497,0.00,0.01,0.00
41.4997,0.00,0.01,0.00
41.5497,1.00,0.01,0.01
41.5997,0.00,0.01,0.00
41.6497,1.00,0.01,0.01
41.6996,0.00,0.01,0.00
41.7496,0.00,0.01,0.00
41.7996,0.00,0.01,0.00
41.8496,2.00,0.01,0.02
41.8996,2.00,0.01,0.02
41.9496,1.00,0.01,0.01
41.9996,1.00,0.01,0.01
42.0496,0.00,0.01,0.00
42.0996,1.00,0.01,0.01
42.1496,1.00,0.01,0.01
42.1996,1.00,0.01,0.01
42.2496,1.00,0.01,0.01
42.2996,0.00,0.01,0.00
42.3496,1.00,0.01,0.01
42.3996,1.00,0.01,0.01
42.4496,1.00,0.01,0.01
42.4996,1.00,0.01,0.01
42.5496,1.00,0.01,0.01
42.5996,3.00,0.01,0.03
42.6496,0.00,0.01,0.00
42.6996,1.00,0.01,0.01
42.7496,1.00,0.01,0.01
42.7996,1.00,0.01,0.01
42.8496,0.00,0.01,0.00
42.8996,1.00,0.01,0.01
42.9496,2.00,0.01,0.02
42.9996,1.00,0.01,0.01
43.0496,2.00,0.01,0.02
43.0996,0.00,0.01,0.00
43.1496,1.00,0.01,0.01
43.1996,1.00,0.01,0.01
43.2496,1.00,0.01,0.01
43.2996,2.00,0.01,0.02
43.3496,1.00,0.01,0.01
43.3996,1.00,0.01,0.01
43.4496,1.00,0.01,0.01
43.4996,0.00,0.01,0.00
43.5496,1.00,0.01,0.01
43.5996,0.00,0.01,0.00
43.6496,3.00,0.01,0.03
43.6996,1.00,0.01,0.01
43.7496,1.00,0.01,0.01
43.7996,3.00,0.01,0.03
43.8496,3.00,0.01,0.03
43.8996,2.00,0.01,0.02
43.9496,3.00,0.01,0.03
43.9996,4.00,0.01,0.04
44.0496,1.00,0.01,0.01
44.0996,3.00,0.01,0.03
44.1496,4.00,0.01,0.04
44.1996,4.00,0.01,0.04
44.2496,2.00,0.01,0.02
44.2996,2.00,0.01,0.02
44.3496,4.00,0.01,0.04
44.3996,2.00,0.01,0.02
44.4496,4.00,0.01,0.04
44.4996,2.00,0.01,0.02
44.5496,1.00,0.01,0.01
44.5996,1.00,0.01,0.01
44.6496,0.00,0.01,0.00
44.6996,2.00,0.01,0.02
44.7496,1.00,0.01,0.01
44.7996,1.00,0.01,0.01
44.8496,2.00,0.01,0.02
44.8996,0.00,0.01,0.00
44.9496,0.00,0.01,0.00
44.9996,2.00,0.01,0.02
45.0496,0.00,0.01,0.00
45.0996,1.00,0.01,0.01
45.1496,2.00,0.01,0.02
45.1996,1.00,0.01,0.01
45.2496,1.00,0.01,0.01
45.2996,1.00,0.01,0.01
45.3496,3.00,0.01,0.03
45.3996,1.00,0.01,0.01
45.4496,2.00,0.01,0.02
45.4996,0.00,0.01,0.00
45.5496,0.00,0.01,0.00
45.5996,1.00,0.01,0.01
45.6496,1.00,0.01,0.01
45.6996,1.00,0.01,0.01
45.7496,3.00,0.01,0.03
45.7996,4.00,0.01,0.04
45.8496,2.00,0.01,0.02
45.8996,2.00,0.01,0.02
45.9496,3.00,0.01,0.03
45.9996,4.00,0.01,0.04
46.0496,2.00,0.01,0.02
46.0996,4.00,0.01,0.04
46.1496,1.00,0.01,0.01
46.1996,4.00,0.01,0.04
46.2496,3.00,0.01,0.03
46.2996,4.00,0.01,0.04
46.3496,4.00,0.01,0.04
46.3996,0.00,0.01,0.00
46.4496,3.00,0.01,0.03
46.4996,1.00,0.01,0.01
46.5496,1.00,0.01,0.01
46.5996,2.00,0.01,0.02
46.6496,4.00,0.01,0.04
46.6996,2.00,0.01,0.02
46.7496,3.00,0.01,0.03
46.7996,4.00,0.01,0.04
46.8496,2.00,0.01,0.02
46.8996,1.00,0.01,0.01
46.9496,0.00,0.01,0.00
46.9996,0.00,0.01,0.00
47.0496,1.00,0.01,0.01
47.0996,3.00,0.01,0.03
47.1496,1.00,0.01,0.01
47.1996,1.00,0.01,0.01
47.2496,1.00,0.01,0.01
47.2996,0.00,0.01,0.00
47.3496,3.00,0.01,0.03
47.3996,1.00,0.01,0.01
47.4496,1.00,0.01,0.01
47.4996,2.00,0.01,0.02
47.5496,3.00,0.01,0.03
47.5996,1.00,0.01,0.01
47.6496,2.00,0.01,0.02
47.6996,1.00,0.01,0.01
47.7496,0.00,0.01,0.00
47.7996,0.00,0.01,0.00
47.8496,1.00,0.01,0.01
47.8996,2.00,0.01,0.02
47.9496,1.00,0.01,0.01
47.9996,0.00,0.01,0.00
48.0496,1.00,0.01,0.01
48.0996,1.00,0.01,0.01
48.1496,0.00,0.01,0.00
48.1996,1.00,0.01,0.01
48.2495,3.00,0.01,0.03
48.2995,1.00,0.01,0.01
48.3495,1.00,0.01,0.01
48.3995,1.00,0.01,0.01
48.4495,1.00,0.01,0.01
48.4995,2.00,0.01,0.02
48.5495,1.00,0.01,0.01
48.5995,1.00,0.01,0.01
48.6495,1.00,0.01,0.01
48.6995,0.00,0.01,0.00
48.7495,1.00,0.01,0.01
48.7995,1.00,0.01,0.01
48.8495,3.00,0.01,0.03
48.8995,1.00,0.01,0.01
48.9495,0.00,0.01,0.00
48.9995,2.00,0.01,0.02
49.0495,0.00,0.01,0.00
49.0995,1.00,0.01,0.01
49.1495,0.00,0.01,0.00
49.1995,1.00,0.01,0.01
49.2495,1.00,0.01,0.01
49.2995,1.00,0.01,0.01
49.3495,1.00,0.01,0.01
49.3995,0.00,0.01,0.00
49.4495,0.00,0.01,0.00
49.4995,3.00,0.01,0.03
49.5495,2.00,0.01,0.02
49.5995,0.00,0.01,0.00
49.6495,1.00,0.01,0.01
49.6995,1.00,0.01,0.01
49.7495,0.00,0.01,0.00
49.7995,0.00,0.01,0.00
49.8495,0.00,0.01,0.00
49.8995,0.00,0.01,0.00
49.9495,2.00,0.01,0.02
49.9995,0.00,0.01,0.00
50.0495,2.00,0.01,0.02
50.0995,1.00,0.01,0.01
50.1495,1.00,0.01,0.01
50.1995,2.00,0.01,0.02
50.2495,3.00,0.01,0.03
50.2995,3.00,0.01,0.03
50.3495,0.00,0.01,0.00
50.3995,2.00,0.01,0.02
50.4495,1.00,0.01,0.01
50.4995,0.00,0.01,0.00
50.5495,2.00,0.01,0.02
50.5995,3.00,0.01,0.03
50.6495,2.00,0.01,0.02
50.6995,2.00,0.01,0.02
50.7495,3.00,0.01,0.03
50.7995,2.00,0.01,0.02
50.8495,3.00,0.01,0.03
50.8995,0.00,0.01,0.00
50.9495,2.00,0.01,0.02
50.9995,3.00,0.01,0.03
51.0495,2.00,0.01,0.02
51.0995,2.00,0.01,0.02
51.1495,0.00,0.01,0.00
51.1995,2.00,0.01,0.02
51.2495,2.00,0.01,0.02
51.2995,2.00,0.01,0.02
51.3495,3.00,0.01,0.03
51.3995,5.00,0.01,0.05
51.4495,5.00,0.01,0.05
51.4995,6.00,0.01,0.06
51.5495,4.00,0.01,0.04
51.5995,3.00,0.01,0.03
51.6495,4.00,0.01,0.04
51.6995,4.00,0.01,0.04
51.7495,1.00,0.01,0.01
51.7995,2.00,0.01,0.02
51.8495,2.00,0.01,0.02
51.8995,4.00,0.01,0.04
51.9495,1.00,0.01,0.01
51.9995,2.00,0.01,0.02
52.0495,2.00,0.01,0.02
52.0995,2.00,0.01,0.02
52.1495,1.00,0.01,0.01
52.1995,2.00,0.01,0.02
52.2495,1.00,0.01,0.01
52.2995,1.00,0.01,0.01
52.3495,2.00,0.01,0.02
52.3995,1.00,0.01,0.01
52.4495,2.00,0.01,0.02
52.4995,3.00,0.01,0.03
52.5495,3.00,0.01,0.03
52.5995,2.00,0.01,0.02
52.6495,1.00,0.01,0.01
52.6995,1.00,0.01,0.01
52.7495,3.00,0.01,0.03
52.7995,3.00,0.01,0.03
52.8495,0.00,0.01,0.00
52.8995,2.00,0.01,0.02
52.9495,2.00,0.01,0.02
52.9995,0.00,0.01,0.00
53.0495,1.00,0.01,0.01
53.0995,3.00,0.01,0.03
53.1495,3.00,0.01,0.03
53.1995,2.00,0.01,0.02
53.2495,3.00,0.01,0.03
53.2995,1.00,0.01,0.01
53.3495,2.00,0.01,0.02
53.3995,2.00,0.01,0.02
53.4495,3.00,0.01,0.03
53.4995,4.00,0.01,0.04
53.5495,3.00,0.01,0.03
53.5995,3.00,0.01,0.03
53.6495,1.00,0.01,0.01
53.6995,2.00,0.01,0.02
53.7495,2.00,0.01,0.02
53.7995,3.00,0.01,0.03
53.8495,1.00,0.01,0.01
53.8995,0.00,0.01,0.00
53.9495,2.00,0.01,0.02
53.9995,1.00,0.01,0.01
54.0495,0.00,0.01,0.00
54.0995,2.00,0.01,0.02
54.1495,3.00,0.01,0.03
54.1995,0.00,0.01,0.00
54.2495,1.00,0.01,0.01
54.2995,3.00,0.01,0.03
54.3495,2.00,0.01,0.02
54.3995,3.00,0.01,0.03
54.4495,1.00,0.01,0.01
54.4995,4.00,0.01,0.04
54.5495,3.00,0.01,0.03
54.5995,1.00,0.01,0.01
54.6495,2.00,0.01,0.02
54.6995,2.00,0.01,0.02
54.7495,3.00,0.01,0.03
54.7994,3.00,0.01,0.03
54.8494,0.00,0.01,0.00
54.8994,1.00,0.01,0.01
54.9494,0.00,0.01,0.00
54.9994,1.00,0.01,0.01
55.0494,0.00,0.01,0.00
55.0994,2.00,0.01,0.02
55.1494,0.00,0.01,0.00
55.1994,0.00,0.01,0.00
55.2494,0.00,0.01,0.00
55.2994,0.00,0.01,0.00
55.3494,0.00,0.01,0.00
55.3994,2.00,0.01,0.02
55.4494,1.00,0.01,0.01
55.4994,1.00,0.01,0.01
55.5494,1.00,0.01,0.01
55.5994,1.00,0.01,0.01
55.6494,1.00,0.01,0.01
55.6994,1.00,0.01,0.01
55.7494,0.00,0.01,0.00
55.7994,1.00,0.01,0.01
55.8494,2.00,0.01,0.02
55.8994,1.00,0.01,0.01
55.9494,0.00,0.01,0.00
55.9994,2.00,0.01,0.02
56.0494,1.00,0.01,0.01
56.0994,1.00,0.01,0.01
56.1494,0.00,0.01,0.00
56.1994,0.00,0.01,0.00
56.2494,1.00,0.01,0.01
56.2994,1.00,0.01,0.01
56.3494,1.00,0.01,0.01
56.3994,0.00,0.01,0.00
56.4494,1.00,0.01,0.01
56.4994,1.00,0.01,0.01
56.5494,2.00,0.01,0.02
56.5994,1.00,0.01,0.01
56.6494,1.00,0.01,0.01
56.6994,0.00,0.01,0.00
56.7494,0.00,0.01,0.00
56.7994,0.00,0.01,0.00
56.8494,0.00,0.01,0.00
56.8994,3.00,0.01,0.03
56.9494,1.00,0.01,0.01
56.9994,0.00,0.01,0.00
57.0494,1.00,0.01,0.01
57.0994,2.00,0.01,0.02
57.1494,1.00,0.01,0.01
57.1994,2.00,0.01,0.02
57.2494,1.00,0.01,0.01
57.2994,2.00,0.01,0.02
57.3494,0.00,0.01,0.00
57.3994,1.00,0.01,0.01
57.4494,4.00,0.01,0.04
57.4994,2.00,0.01,0.02
57.5494,2.00,0.01,0.02
57.5994,2.00,0.01,0.02
57.6494,2.00,0.01,0.02
57.6994,1.00,0.01,0.01
57.7494,0.00,0.01,0.00
57.7994,1.00,0.01,0.01
57.8494,1.00,0.01,0.01
57.8994,1.00,0.01,0.01
57.9494,1.00,0.01,0.01
57.9994,1.00,0.01,0.01
58.0494,1.00,0.01,0.01
58.0994,2.00,0.01,0.02
58.1494,0.00,0.01,0.00
58.1994,0.00,0.01,0.00
58.2494,0.00,0.01,0.00
58.2994,0.00,0.01,0.00
58.3494,2.00,0.01,0.02
58.3994,0.00,0.01,0.00
58.4494,1.00,0.01,0.01
58.4994,0.00,0.01,0.00
58.5494,1.00,0.01,0.01
58.5994,0.00,0.01,0.00
58.6494,0.00,0.01,0.00
58.6994,2.00,0.01,0.02
58.7494,0.00,0.01,0.00
58.7994,1.00,0.01,0.01
58.8494,0.00,0.01,0.00
58.8994,1.00,0.01,0.01
58.9494,1.00,0.01,0.01
58.9994,2.00,0.01,0.02
59.0494,1.00,0.01,0.01
59.0994,2.00,0.01,0.02
59.1494,0.00,0.01,0.00
59.1994,2.00,0.01,0.02
59.2494,1.00,0.01,0.01
59.2994,1.00,0.01,0.01
59.3494,2.00,0.01,0.02
59.3994,0.00,0.01,0.00
59.4494,0.00,0.01,0.00
59.4994,1.00,0.01,0.01
59.5494,2.00,0.01,0.02
59.5994,3.00,0.01,0.03
59.6494,2.00,0.01,0.02
59.6994,2.00,0.01,0.02
59.7494,3.00,0.01,0.03
59.7994,4.00,0.01,0.04
59.8494,3.00,0.01,0.03
59.8994,2.00,0.01,0.02
59.9494,3.00,0.01,0.03
59.9994,2.00,0.01,0.02
60.0494,3.00,0.01,0.03
60.0994,3.00,0.01,0.03
60.1494,2.00,0.01,0.02
60.1994,1.00,0.01,0.01
60.2494,1.00,0.01,0.01
60.2994,0.00,0.01,0.00
60.3494,0.00,0.01,0.00
60.3994,2.00,0.01,0.02
60.4494,0.00,0.01,0.00
60.4994,1.00,0.01,0.01
60.5494,2.00,0.01,0.02
60.5994,0.00,0.01,0.00
60.6494,0.00,0.01,0.00
60.6994,2.00,0.01,0.02
60.7494,2.00,0.01,0.02
60.7994,1.00,0.01,0.01
60.8494,1.00,0.01,0.01
60.8994,1.00,0.01,0.01
60.9494,2.00,0.01,0.02
60.9994,0.00,0.01,0.00
61.0494,4.00,0.01,0.04
61.0994,1.00,0.01,0.01
61.1494,1.00,0.01,0.01
61.1994,1.00,0.01,0.01
61.2494,1.00,0.01,0.01
61.2994,1.00,0.01,0.01
61.3493,0.00,0.01,0.00
61.3993,2.00,0.01,0.02
61.4493,2.00,0.01,0.02
61.4993,1.00,0.01,0.01
61.5493,2.00,0.01,0.02
61.5993,2.00,0.01,0.02
61.6493,0.00,0.01,0.00
61.6993,1.00,0.01,0.01
61.7493,0.00,0.01,0.00
61.7993,1.00,0.01,0.01
61.8493,0.00,0.01,0.00
61.8993,1.00,0.01,0.01
61.9493,2.00,0.01,0.02
61.9993,2.00,0.01,0.02
62.0493,2.00,0.01,0.02
62.0993,1.00,0.01,0.01
62.1493,1.00,0.01,0.01
62.1993,2.00,0.01,0.02
62.2493,1.00,0.01,0.01
62.2993,1.00,0.01,0.01
62.3493,2.00,0.01,0.02
62.3993,1.00,0.01,0.01
62.4493,1.00,0.01,0.01
62.4993,1.00,0.01,0.01
62.5493,1.00,0.01,0.01
62.5993,1.00,0.01,0.01
62.6493,1.00,0.01,0.01
62.6993,1.00,0.01,0.01
62.7493,1.00,0.01,0.01
62.7993,0.00,0.01,0.00
62.8493,0.00,0.01,0.00
62.8993,1.00,0.01,0.01
62.9493,0.00,0.01,0.00
62.9993,1.00,0.01,0.01
63.0493,2.00,0.01,0.02
63.0993,2.00,0.01,0.02
63.1493,0.00,0.01,0.00
63.1993,0.00,0.01,0.00
63.2493,2.00,0.01,0.02
63.2993,2.00,0.01,0.02
63.3493,0.00,0.01,0.00
63.3993,0.00,0.01,0.00
63.4493,1.00,0.01,0.01
63.4993,3.00,0.01,0.03
63.5493,2.00,0.01,0.02
63.5993,1.00,0.01,0.01
63.6493,1.00,0.01,0.01
63.6993,1.00,0.01,0.01
63.7493,3.00,0.01,0.03
63.7993,0.00,0.01,0.00
63.8493,0.00,0.01,0.00
63.8993,2.00,0.01,0.02
63.9493,0.00,0.01,0.00
63.9993,2.00,0.01,0.02
64.0493,1.00,0.01,0.01
64.0993,3.00,0.01,0.03
64.1493,1.00,0.01,0.01
64.1993,1.00,0.01,0.01
64.2493,0.00,0.01,0.00
64.2993,2.00,0.01,0.02
64.3493,1.00,0.01,0.01
64.3993,0.00,0.01,0.00
64.4493,1.00,0.01,0.01
64.4993,0.00,0.01,0.00
64.5493,1.00,0.01,0.01
64.5993,0.00,0.01,0.00
64.6493,0.00,0.01,0.00
64.6994,2.00,0.01,0.02
64.7494,1.00,0.01,0.01
64.7994,1.00,0.01,0.01
64.8494,2.00,0.01,0.02
64.8994,0.00,0.01,0.00
64.9494,1.00,0.01,0.01
64.9994,0.00,0.01,0.00
65.0494,1.00,0.01,0.01
65.0994,2.00,0.01,0.02
65.1494,2.00,0.01,0.02
65.1994,0.00,0.01,0.00
65.2494,1.00,0.01,0.01
65.2994,1.00,0.01,0.01
65.3494,0.00,0.01,0.00
65.3994,3.00,0.01,0.03
65.4494,1.00,0.01,0.01
65.4994,2.00,0.01,0.02
65.5494,0.00,0.01,0.00
65.5994,1.00,0.01,0.01
65.6494,2.00,0.01,0.02
65.6994,1.00,0.01,0.01
65.7494,1.00,0.01,0.01
65.7994,1.00,0.01,0.01
65.8494,2.00,0.01,0.02
65.8994,1.00,0.01,0.01
65.9494,1.00,0.01,0.01
65.9994,0.00,0.01,0.00
66.0494,1.00,0.01,0.01
66.0994,1.00,0.01,0.01
66.1494,1.00,0.01,0.01
66.1994,1.00,0.01,0.01
66.2494,1.00,0.01,0.01
66.2994,0.00,0.01,0.00
66.3495,1.00,0.01,0.01
66.3995,2.00,0.01,0.02
66.4495,2.00,0.01,0.02
66.4995,3.00,0.01,0.03
66.5495,2.00,0.01,0.02
66.5995,1.00,0.01,0.01
66.6495,2.00,0.01,0.02
66.6995,1.00,0.01,0.01
66.7495,2.00,0.01,0.02
66.7995,1.00,0.01,0.01
66.8495,1.00,0.01,0.01
66.8995,0.00,0.01,0.00
66.9495,1.00,0.01,0.01
66.9995,1.00,0.01,0.01
67.0495,0.00,0.01,0.00
67.0995,1.00,0.01,0.01
67.1495,1.00,0.01,0.01
67.1995,0.00,0.01,0.00
67.2495,1.00,0.01,0.01
67.2995,1.00,0.01,0.01
67.3495,0.00,0.01,0.00
67.3995,0.00,0.01,0.00
67.4495,1.00,0.01,0.01
67.4995,2.00,0.01,0.02
67.5495,2.00,0.01,0.02
67.5995,1.00,0.01,0.01
67.6495,1.00,0.01,0.01
67.6995,2.00,0.01,0.02
67.7495,0.00,0.01,0.00
67.7995,1.00,0.01,0.01
67.8495,1.00,0.01,0.01
67.8995,0.00,0.01,0.00
67.9496,1.00,0.01,0.01
67.9996,1.00,0.01,0.01
68.0496,2.00,0.01,0.02
68.0996,1.00,0.01,0.01
68.1496,0.00,0.01,0.00
68.1996,0.00,0.01,0.00
68.2496,1.00,0.01,0.01
68.2996,1.00,0.01,0.01
68.3496,1.00,0.01,0.01
68.3996,0.00,0.01,0.00
68.4496,2.00,0.01,0.02
68.4996,1.00,0.01,0.01
68.5496,0.00,0.01,0.00
68.5996,1.00,0.01,0.01
68.6496,2.00,0.01,0.02
68.6996,2.00,0.01,0.02
68.7496,3.00,0.01,0.03
68.7996,0.00,0.01,0.00
68.8496,0.00,0.01,0.00
68.8996,1.00,0.01,0.01
68.9496,1.00,0.01,0.01
68.9996,2.00,0.01,0.02
69.0496,1.00,0.01,0.01
69.0996,1.00,0.01,0.01
69.1496,1.00,0.01,0.01
69.1996,2.00,0.01,0.02
69.2496,1.00,0.01,0.01
69.2996,2.00,0.01,0.02
69.3496,2.00,0.01,0.02
69.3996,2.00,0.01,0.02
69.4496,1.00,0.01,0.01
69.4996,2.00,0.01,0.02
69.5496,1.00,0.01,0.01
69.5997,1.00,0.01,0.01
69.6497,1.00,0.01,0.01
69.6997,2.00,0.01,0.02
69.7497,0.00,0.01,0.00
69.7997,0.00,0.01,0.00
69.8497,0.00,0.01,0.00
69.8997,1.00,0.01,0.01
69.9497,2.00,0.01,0.02
69.9997,0.00,0.01,0.00
70.0497,1.00,0.01,0.01
70.0997,2.00,0.01,0.02
70.1497,1.00,0.01,0.01
70.1997,0.00,0.01,0.00
70.2497,2.00,0.01,0.02
70.2997,1.00,0.01,0.01
70.3497,1.00,0.01,0.01
70.3997,0.00,0.01,0.00
70.4497,0.00,0.01,0.00
70.4997,1.00,0.01,0.01
70.5497,2.00,0.01,0.02
70.5997,1.00,0.01,0.01
70.6497,1.00,0.01,0.01
70.6997,2.00,0.01,0.02
70.7497,3.00,0.01,0.03
70.7997,0.00,0.01,0.00
70.8497,2.00,0.01,0.02
70.8997,0.00,0.01,0.00
70.9497,2.00,0.01,0.02
70.9997,1.00,0.01,0.01
71.0497,0.00,0.01,0.00
71.0997,0.00,0.01,0.00
71.1497,0.00,0.01,0.00
71.1997,2.00,0.01,0.02
71.2498,0.00,0.01,0.00
71.2998,1.00,0.01,0.01
71.3498,1.00,0.01,0.01
71.3998,1.00,0.01,0.01
71.4498,1.00,0.01,0.01
71.4998,1.00,0.01,0.01
71.5498,1.00,0.01,0.01
71.5998,2.00,0.01,0.02
71.6498,2.00,0.01,0.02
71.6998,0.00,0.01,0.00
71.7498,2.00,0.01,0.02
71.7998,3.00,0.01,0.03
71.8498,4.00,0.01,0.04
71.8998,0.00,0.01,0.00
71.9498,1.00,0.01,0.01
71.9998,1.00,0.01,0.01
72.0498,0.00,0.01,0.00
72.0998,0.00,0.01,0.00
72.1498,0.00,0.01,0.00
72.1998,1.00,0.01,0.01
72.2498,1.00,0.01,0.01
72.2998,1.00,0.01,0.01
72.3498,3.00,0.01,0.03
72.3998,1.00,0.01,0.01
72.4498,0.00,0.01,0.00
72.4998,1.00,0.01,0.01
72.5498,2.00,0.01,0.02
72.5998,0.00,0.01,0.00
72.6498,1.00,0.01,0.01
72.6998,1.00,0.01,0.01
72.7498,1.00,0.01,0.01
72.7998,2.00,0.01,0.02
72.8498,0.00,0.01,0.00
72.8999,1.00,0.01,0.01
72.9499,2.00,0.01,0.02
72.9999,0.00,0.01,0.00
73.0499,3.00,0.01,0.03
73.0999,1.00,0.01,0.01
73.1499,1.00,0.01,0.01
73.1999,1.00,0.01,0.01
73.2499,1.00,0.01,0.01
73.2999,0.00,0.01,0.00
73.3499,1.00,0.01,0.01
73.3999,1.00,0.01,0.01
73.4499,2.00,0.01,0.02
73.4999,2.00,0.01,0.02
73.5499,2.00,0.01,0.02
73.5999,2.00,0.01,0.02
73.6499,3.00,0.01,0.03
73.6999,0.00,0.01,0.00
73.7499,1.00,0.01,0.01
73.7999,4.00,0.01,0.04
73.8499,0.00,0.01,0.00
73.8999,1.00,0.01,0.01
73.9499,2.00,0.01,0.02
73.9999,1.00,0.01,0.01
74.0499,0.00,0.01,0.00
74.0999,1.00,0.01,0.01
74.1499,0.00,0.01,0.00
74.1999,2.00,0.01,0.02
74.2499,1.00,0.01,0.01
74.2999,1.00,0.01,0.01
74.3499,1.00,0.01,0.01
74.3999,3.00,0.01,0.03
74.4499,2.00,0.01,0.02
74.5000,0.00,0.01,0.00
74.5500,1.00,0.01,0.01
74.6000,1.00,0.01,0.01
74.6500,1.00,0.01,0.01
74.7000,2.00,0.01,0.02
74.7500,0.00,0.01,0.00
74.8000,1.00,0.01,0.01
74.8500,1.00,0.01,0.01
74.9000,2.00,0.01,0.02
74.9500,1.00,0.01,0.01
75.0000,1.00,0.01,0.01
75.0500,1.00,0.01,0.01
75.1000,1.00,0.01,0.01
75.1500,4.00,0.01,0.04
75.2000,2.00,0.01,0.02
75.2500,2.00,0.01,0.02
75.3000,3.00,0.01,0.03
75.3500,2.00,0.01,0.02
75.4000,2.00,0.01,0.02
75.4500,1.00,0.01,0.01
75.5000,1.00,0.01,0.01
75.5500,1.00,0.01,0.01
75.6000,2.00,0.01,0.02
75.6500,1.00,0.01,0.01
75.7000,2.00,0.01,0.02
75.7500,2.00,0.01,0.02
75.8000,2.00,0.01,0.02
75.8500,1.00,0.01,0.01
75.9000,3.00,0.01,0.03
75.9500,2.00,0.01,0.02
76.0000,1.00,0.01,0.01
76.0500,0.00,0.01,0.00
76.1000,1.00,0.01,0.01
76.1501,2.00,0.01,0.02
76.2001,2.00,0.01,0.02
76.2501,3.00,0.01,0.03
76.3001,4.00,0.01,0.04
76.3501,3.00,0.01,0.03
76.4001,3.00,0.01,0.03
76.4501,1.00,0.01,0.01
76.5001,0.00,0.01,0.00
76.5501,2.00,0.01,0.02
76.6001,3.00,0.01,0.03
76.6501,3.00,0.01,0.03
76.7001,1.00,0.01,0.01
76.7501,2.00,0.01,0.02
76.8001,5.00,0.01,0.05
76.8501,0.00,0.01,0.00
76.9001,1.00,0.01,0.01
76.9501,0.00,0.01,0.00
77.0001,2.00,0.01,0.02
77.0501,1.00,0.01,0.01
77.1001,3.00,0.01,0.03
77.1501,1.00,0.01,0.01
77.2001,1.00,0.01,0.01
77.2501,2.00,0.01,0.02
77.3001,1.00,0.01,0.01
77.3501,2.00,0.01,0.02
77.4001,2.00,0.01,0.02
77.4501,1.00,0.01,0.01
77.5001,0.00,0.01,0.00
77.5501,0.00,0.01,0.00
77.6001,1.00,0.01,0.01
77.6501,0.00,0.01,0.00
77.7001,2.00,0.01,0.02
77.7501,1.00,0.01,0.01
77.8002,2.00,0.01,0.02
77.8502,3.00,0.01,0.03
77.9002,2.00,0.01,0.02
77.9502,0.00,0.01,0.00
78.0002,1.00,0.01,0.01
78.0502,1.00,0.01,0.01
78.1002,3.00,0.01,0.03
78.1502,0.00,0.01,0.00
78.2002,0.00,0.01,0.00
78.2502,1.00,0.01,0.01
78.3002,1.00,0.01,0.01
78.3502,0.00,0.01,0.00
78.4002,3.00,0.01,0.03
78.4502,2.00,0.01,0.02
78.5002,1.00,0.01,0.01
78.5502,1.00,0.01,0.01
78.6002,1.00,0.01,0.01
78.6502,0.00,0.01,0.00
78.7002,0.00,0.01,0.00
78.7502,0.00,0.01,0.00
78.8002,1.00,0.01,0.01
78.8502,0.00,0.01,0.00
78.9002,2.00,0.01,0.02
78.9502,1.00,0.01,0.01
79.0002,1.00,0.01,0.01
79.0502,0.00,0.01,0.00
79.1002,0.00,0.01,0.00
79.1502,0.00,0.01,0.00
79.2002,0.00,0.01,0.00
79.2502,0.00,0.01,0.00
79.3002,0.00,0.01,0.00
79.3502,2.00,0.01,0.02
79.4002,1.00,0.01,0.01
79.4503,2.00,0.01,0.02
79.5003,0.00,0.01,0.00
79.5503,1.00,0.01,0.01
79.6003,2.00,0.01,0.02
79.6503,3.00,0.01,0.03
79.7003,0.00,0.01,0.00
79.7503,2.00,0.01,0.02
79.8003,2.00,0.01,0.02
79.8503,1.00,0.01,0.01
79.9003,1.00,0.01,0.01
79.9503,0.00,0.01,0.00
80.0003,0.00,0.01,0.00
80.0503,0.00,0.01,0.00
80.1003,1.00,0.01,0.01
80.1503,2.00,0.01,0.02
80.2003,0.00,0.01,0.00
80.2503,1.00,0.01,0.01
80.3003,2.00,0.01,0.02
80.3503,0.00,0.01,0.00
80.4003,1.00,0.01,0.01
80.4503,2.00,0.01,0.02
80.5003,1.00,0.01,0.01
80.5503,3.00,0.01,0.03
80.6003,3.00,0.01,0.03
80.6503,1.00,0.01,0.01
80.7003,0.00,0.01,0.00
80.7503,0.00,0.01,0.00
80.8003,2.00,0.01,0.02
80.8503,2.00,0.01,0.02
80.9003,2.00,0.01,0.02
80.9503,1.00,0.01,0.01
81.0003,4.00,0.01,0.04
81.0503,2.00,0.01,0.02
81.1004,0.00,0.01,0.00
81.1504,3.00,0.01,0.03
81.2004,3.00,0.01,0.03
81.2504,0.00,0.01,0.00
81.3004,2.00,0.01,0.02
81.3504,0.00,0.01,0.00
