Data[0],Time,Force,X_axis,Y_axis,Z_axis
1,737.5972,0.00,-177.0000,411.0000,-2449.5000
1,737.6173,4.00,-172.5000,414.0000,-2449.5000
1,737.6373,2.00,-172.5000,409.5000,-2451.0000
1,737.6573,2.00,-172.5000,409.5000,-2448.0000
1,737.6773,4.00,-172.5000,415.5000,-2449.5000
1,737.6973,-1.00,-171.0000,409.5000,-2448.0000
1,737.7174,1.00,-171.0000,415.5000,-2449.5000
1,737.7374,4.00,-171.0000,412.5000,-2448.0000
1,737.7574,1.00,-172.5000,414.0000,-2451.0000
1,737.7774,1.00,-175.5000,409.5000,-2449.5000
1,737.7974,0.00,-175.5000,409.5000,-2451.0000
1,737.8175,2.00,-169.5000,406.5000,-2449.5000
1,737.8375,0.00,-5293.5000,411.0000,-2448.0000
1,737.8575,0.00,-172.5000,412.5000,-2451.0000
1,737.8775,0.00,-169.5000,415.5000,-2449.5000
1,737.8975,0.00,-177.0000,411.0000,-2448.0000
1,737.9176,1.00,-171.0000,411.0000,-2451.0000
1,737.9376,-1.00,-174.0000,408.0000,-2449.5000
1,737.9576,0.00,-169.5000,414.0000,-2449.5000
1,737.9776,0.00,-175.5000,411.0000,-2451.0000
1,737.9976,0.00,-171.0000,411.0000,-2448.0000
1,738.0177,0.00,-177.0000,408.0000,-2451.0000
1,738.0377,0.00,-174.0000,414.0000,-2449.5000
1,738.0577,2.00,-171.0000,412.5000,-2448.0000
1,738.0777,2.00,-172.5000,412.5000,-2449.5000
1,738.0977,0.00,-172.5000,408.0000,-2449.5000
1,738.1177,0.00,-169.5000,411.0000,-2449.5000
1,738.1378,1.00,-171.0000,408.0000,-2449.5000
1,738.1578,-1.00,-175.5000,412.5000,-2449.5000
1,738.1778,-3.00,-175.5000,412.5000,-2448.0000
1,738.1978,3.00,-172.5000,412.5000,-2449.5000
1,738.2178,1.00,-172.5000,414.0000,-2449.5000
1,738.2379,0.00,-175.5000,411.0000,-2449.5000
1,738.2579,0.00,-178.5000,411.0000,-2451.0000
1,738.2779,1.00,-177.0000,412.5000,-2449.5000
1,738.2979,0.00,-172.5000,414.0000,-2448.0000
1,738.3179,1.00,-175.5000,412.5000,-2452.5000
1,738.3380,1.00,-172.5000,412.5000,-2449.5000
1,738.3580,0.00,-172.5000,411.0000,-2449.5000
1,738.3780,1.00,-177.0000,414.0000,-2449.5000
1,738.3980,0.00,-175.5000,409.5000,-2451.0000
1,738.4180,0.00,-172.5000,412.5000,-2449.5000
1,738.4381,0.00,-172.5000,411.0000,-2448.0000
1,738.4581,-2.00,-169.5000,411.0000,-2451.0000
1,738.4781,1.00,-175.5000,414.0000,-2449.5000
1,738.4981,-1.00,-174.0000,411.0000,-2451.0000
1,738.5181,0.00,-172.5000,414.0000,-2452.5000
1,738.5382,-2.00,-172.5000,409.5000,-2448.0000
1,738.5582,1.00,-174.0000,417.0000,-2449.5000
1,738.5782,0.00,-169.5000,409.5000,-2448.0000
1,738.5982,0.00,-172.5000,411.0000,-2451.0000
1,738.6182,0.00,-171.0000,411.0000,-2451.0000
1,738.6383,1.00,-177.0000,411.0000,-2449.5000
1,738.6583,0.00,-174.0000,414.0000,-2448.0000
1,738.6783,-1.00,-169.5000,409.5000,-2448.0000
1,738.6983,-2.00,-174.0000,409.5000,-2449.5000
1,738.7183,0.00,-169.5000,411.0000,-2449.5000
1,738.7384,0.00,-172.5000,408.0000,-2449.5000
1,738.7584,0.00,-169.5000,411.0000,-2449.5000
1,738.7784,1.00,-174.0000,412.5000,-2449.5000
1,738.7984,-1.00,-177.0000,411.0000,-2449.5000
1,738.8184,0.00,-168.0000,414.0000,-2449.5000
1,738.8385,1.00,-169.5000,412.5000,-2448.0000
1,738.8585,-2.00,-172.5000,415.5000,-2449.5000
1,738.8785,0.00,-168.0000,411.0000,-2449.5000
1,738.8985,0.00,-172.5000,408.0000,-2449.5000
1,738.9185,0.00,-177.0000,412.5000,-2452.5000
1,738.9385,-1.00,-174.0000,409.5000,-2449.5000
1,738.9586,0.00,-172.5000,409.5000,-2449.5000
1,738.9786,0.00,-174.0000,409.5000,-2448.0000
1,738.9986,0.00,-178.5000,411.0000,-2448.0000
1,739.0186,-4.00,-172.5000,415.5000,-2449.5000
1,739.0386,0.00,-177.0000,415.5000,-2448.0000
1,739.0587,-2.00,-171.0000,409.5000,-2449.5000
1,739.0787,0.00,-171.0000,414.0000,-2451.0000
1,739.0987,0.00,-172.5000,411.0000,-2449.5000
1,739.1187,0.00,-171.0000,409.5000,-2449.5000
1,739.1387,3.00,-174.0000,411.0000,-2448.0000
1,739.1588,-1.00,-175.5000,411.0000,-2448.0000
1,739.1788,0.00,-178.5000,414.0000,-2449.5000
1,739.1988,1.00,-175.5000,409.5000,-2451.0000
1,739.2188,0.00,-175.5000,409.5000,-2448.0000
1,739.2388,1.00,-174.0000,414.0000,-2449.5000
1,739.2589,1.00,-171.0000,411.0000,-2449.5000
1,739.2789,1.00,-171.0000,414.0000,-2451.0000
1,739.2989,0.00,-178.5000,409.5000,-2451.0000
1,739.3189,0.00,-175.5000,412.5000,-2448.0000
1,739.3389,0.00,-174.0000,409.5000,-2451.0000
1,739.3590,0.00,-171.0000,412.5000,-2449.5000
1,739.3790,4.00,-174.0000,411.0000,-2449.5000
1,739.3990,1.00,-172.5000,411.0000,-2449.5000
1,739.4190,0.00,-172.5000,415.5000,-2449.5000
1,739.4390,-1.00,-174.0000,415.5000,-2448.0000
1,739.4591,0.00,-177.0000,415.5000,-2451.0000
1,739.4791,0.00,-174.0000,414.0000,-2448.0000
1,739.4991,-1.00,-174.0000,409.5000,-2451.0000
1,739.5191,0.00,-174.0000,408.0000,-2449.5000
1,739.5391,1.00,-174.0000,409.5000,-2449.5000
1,739.5592,1.00,-172.5000,412.5000,-2449.5000
1,739.5792,0.00,-177.0000,415.5000,-2449.5000
1,739.5992,0.00,-169.5000,409.5000,-2449.5000
1,739.6192,0.00,-177.0000,409.5000,-2449.5000
1,739.6392,1.00,-172.5000,411.0000,-2449.5000
1,739.6593,0.00,-174.0000,411.0000,-2449.5000
1,739.6793,-1.00,-174.0000,411.0000,-2449.5000
1,739.6993,1.00,-169.5000,414.0000,-2451.0000
1,739.7193,0.00,-171.0000,408.0000,-2451.0000
1,739.7393,0.00,-171.0000,414.0000,-2449.5000
1,739.7593,2.00,-172.5000,414.0000,-2451.0000
1,739.7794,-1.00,-171.0000,411.0000,-2451.0000
1,739.7994,-4.00,-175.5000,411.0000,-2449.5000
1,739.8194,2.00,-177.0000,415.5000,-2449.5000
1,739.8394,0.00,-175.5000,411.0000,-2451.0000
1,739.8594,4.00,-172.5000,409.5000,-2448.0000
1,739.8795,-2.00,-174.0000,409.5000,-2449.5000
1,739.8995,0.00,-175.5000,415.5000,-2451.0000
1,739.9195,0.00,-171.0000,409.5000,-2448.0000
1,739.9395,0.00,-174.0000,409.5000,-2449.5000
1,739.9595,1.00,-172.5000,411.0000,-2449.5000
1,739.9796,0.00,-172.5000,411.0000,-2448.0000
1,739.9996,3.00,-174.0000,414.0000,-2451.0000
1,740.0196,0.00,-174.0000,411.0000,-2451.0000
1,740.0396,-1.00,-172.5000,412.5000,-2448.0000
1,740.0596,1.00,-172.5000,411.0000,-2448.0000
1,740.0797,-1.00,-178.5000,412.5000,-2451.0000
1,740.0997,2.00,-174.0000,412.5000,-2448.0000
1,740.1197,0.00,-174.0000,411.0000,-2451.0000
1,740.1397,-1.00,-171.0000,409.5000,-2449.5000
1,740.1597,1.00,-174.0000,408.0000,-2449.5000
1,740.1798,-1.00,-177.0000,409.5000,-2449.5000
1,740.1998,-1.00,-172.5000,412.5000,-2451.0000
1,740.2198,1.00,-174.0000,412.5000,-2449.5000
1,740.2398,2.00,-175.5000,411.0000,-2451.0000
1,740.2598,0.00,-172.5000,411.0000,-2451.0000
1,740.2799,3.00,-174.0000,405.0000,-2451.0000
1,740.2999,-1.00,-171.0000,409.5000,-2451.0000
1,740.3199,0.00,-175.5000,408.0000,-2451.0000
1,740.3399,0.00,-169.5000,414.0000,-2448.0000
1,740.3599,1.00,-175.5000,412.5000,-2449.5000
1,740.3800,2.00,-174.0000,409.5000,-2449.5000
1,740.4000,-1.00,-172.5000,414.0000,-2449.5000
1,740.4200,-1.00,-169.5000,411.0000,-2449.5000
1,740.4400,0.00,-171.0000,408.0000,-2451.0000
1,740.4600,-1.00,-172.5000,411.0000,-2449.5000
1,740.4801,0.00,-174.0000,414.0000,-2449.5000
1,740.5001,1.00,-178.5000,411.0000,-2449.5000
1,740.5201,2.00,-174.0000,409.5000,-2448.0000
1,740.5401,0.00,-177.0000,409.5000,-2449.5000
1,740.5601,0.00,-172.5000,408.0000,-2449.5000
1,740.5802,2.00,-172.5000,415.5000,-2449.5000
1,740.6002,-1.00,-175.5000,409.5000,-2449.5000
1,740.6202,0.00,-169.5000,408.0000,-2448.0000
1,740.6402,0.00,-174.0000,411.0000,-2448.0000
1,740.6602,-2.00,-174.0000,412.5000,-2449.5000
1,740.6802,-1.00,-172.5000,411.0000,-2448.0000
1,740.7003,0.00,-174.0000,412.5000,-2449.5000
1,740.7203,1.00,-177.0000,415.5000,-2449.5000
1,740.7403,0.00,-177.0000,409.5000,-2449.5000
1,740.7603,1.00,-177.0000,409.5000,-2449.5000
1,740.7803,0.00,-171.0000,412.5000,-2449.5000
1,740.8004,-2.00,-172.5000,411.0000,-2451.0000
1,740.8204,3.00,-174.0000,408.0000,-2448.0000
1,740.8404,0.00,-175.5000,409.5000,-2448.0000
1,740.8604,0.00,-174.0000,411.0000,-2449.5000
1,740.8804,-1.00,-177.0000,409.5000,-2448.0000
1,740.9005,0.00,-171.0000,414.0000,-2448.0000
1,740.9205,0.00,-172.5000,411.0000,-2449.5000
1,740.9405,-1.00,-175.5000,415.5000,-2449.5000
1,740.9605,1.00,-171.0000,414.0000,-2449.5000
1,740.9805,1.00,-172.5000,409.5000,-2451.0000
1,741.0006,-2.00,-175.5000,417.0000,-2449.5000
1,741.0206,1.00,-177.0000,411.0000,-2449.5000
1,741.0406,-1.00,-172.5000,414.0000,-2448.0000
1,741.0606,-1.00,-177.0000,411.0000,-2448.0000
1,741.0806,0.00,-172.5000,411.0000,-2448.0000
1,741.1007,1.00,-178.5000,408.0000,-2449.5000
1,741.1207,-1.00,-174.0000,414.0000,-2451.0000
1,741.1407,0.00,-171.0000,408.0000,-2451.0000
1,741.1607,1.00,-171.0000,414.0000,-2449.5000
1,741.1807,0.00,-171.0000,412.5000,-2451.0000
1,741.2008,0.00,-174.0000,412.5000,-2449.5000
1,741.2208,-1.00,-171.0000,414.0000,-2451.0000
1,741.2408,0.00,-174.0000,414.0000,-2449.5000
1,741.2608,2.00,-174.0000,409.5000,-2449.5000
1,741.2808,0.00,-171.0000,411.0000,-2451.0000
1,741.3009,-2.00,-174.0000,411.0000,-2449.5000
1,741.3209,0.00,-174.0000,408.0000,-2449.5000
1,741.3409,0.00,-171.0000,412.5000,-2451.0000
1,741.3609,0.00,-171.0000,411.0000,-2449.5000
1,741.3809,0.00,-172.5000,417.0000,-2451.0000
1,741.4010,-1.00,-172.5000,415.5000,-2446.5000
1,741.4210,-2.00,-169.5000,414.0000,-2448.0000
1,741.4410,1.00,-175.5000,415.5000,-2449.5000
1,741.4610,0.00,-172.5000,406.5000,-2449.5000
1,741.4810,0.00,-174.0000,411.0000,-2452.5000
1,741.5010,2.00,-171.0000,414.0000,-2449.5000
1,741.5211,0.00,-177.0000,412.5000,-2451.0000
1,741.5411,0.00,-175.5000,411.0000,-2449.5000
1,741.5611,0.00,-171.0000,411.0000,-2449.5000
1,741.5811,0.00,-174.0000,415.5000,-2449.5000
1,741.6011,0.00,-174.0000,412.5000,-2448.0000
1,741.6212,0.00,-172.5000,412.5000,-2449.5000
1,741.6412,-1.00,-175.5000,411.0000,-2451.0000
1,741.6612,0.00,-174.0000,412.5000,-2451.0000
1,741.6812,-1.00,-172.5000,412.5000,-2448.0000
1,741.7012,1.00,-175.5000,409.5000,-2449.5000
1,741.7213,2.00,-172.5000,406.5000,-2449.5000
1,741.7413,0.00,-177.0000,406.5000,-2452.5000
1,741.7613,-2.00,-171.0000,411.0000,-2449.5000
1,741.7813,0.00,-175.5000,412.5000,-2449.5000
1,741.8013,0.00,-169.5000,415.5000,-2449.5000
1,741.8214,0.00,-171.0000,409.5000,-2448.0000
1,741.8414,0.00,-175.5000,411.0000,-2452.5000
1,741.8614,1.00,-177.0000,417.0000,-2449.5000
1,741.8814,1.00,-171.0000,411.0000,-2449.5000
1,741.9014,1.00,-172.5000,414.0000,-2449.5000
1,741.9215,0.00,-171.0000,409.5000,-2448.0000
1,741.9415,-1.00,-175.5000,411.0000,-2451.0000
1,741.9615,1.00,-174.0000,411.0000,-2452.5000
1,741.9815,1.00,-174.0000,411.0000,-2449.5000
1,742.0015,2.00,-177.0000,411.0000,-2448.0000
1,742.0216,1.00,-171.0000,415.5000,-2451.0000
1,742.0416,0.00,-168.0000,411.0000,-2449.5000
1,742.0616,0.00,-177.0000,411.0000,-2449.5000
1,742.0816,-1.00,-171.0000,414.0000,-2448.0000
1,742.1016,0.00,-175.5000,415.5000,-2449.5000
1,742.1217,-1.00,-171.0000,414.0000,-2449.5000
1,742.1417,-1.00,-172.5000,414.0000,-2449.5000
1,742.1617,0.00,-171.0000,414.0000,-2449.5000
1,742.1817,1.00,-169.5000,411.0000,-2448.0000
1,742.2017,0.00,-172.5000,411.0000,-2449.5000
1,742.2218,-1.00,-172.5000,412.5000,-2449.5000
1,742.2418,0.00,-175.5000,411.0000,-2449.5000
1,742.2618,0.00,-178.5000,411.0000,-2451.0000
1,742.2818,2.00,-174.0000,408.0000,-2449.5000
1,742.3018,-1.00,-175.5000,411.0000,-2449.5000
1,742.3218,0.00,-172.5000,414.0000,-2448.0000
1,742.3419,0.00,-174.0000,415.5000,-2451.0000
1,742.3619,0.00,-174.0000,409.5000,-2451.0000
1,742.3819,1.00,-177.0000,412.5000,-2449.5000
1,742.4019,0.00,-175.5000,412.5000,-2448.0000
1,742.4219,2.00,-175.5000,412.5000,-2451.0000
1,742.4420,-1.00,-171.0000,412.5000,-2448.0000
1,742.4620,-1.00,-177.0000,412.5000,-2449.5000
1,742.4820,1.00,-175.5000,411.0000,-2449.5000
1,742.5020,0.00,-171.0000,409.5000,-2448.0000
1,742.5220,1.00,-172.5000,411.0000,-2449.5000
1,742.5421,-4.00,-174.0000,411.0000,-2449.5000
1,742.5621,2.00,-177.0000,411.0000,-2448.0000
1,742.5821,0.00,-171.0000,411.0000,-2448.0000
1,742.6021,0.00,-175.5000,409.5000,-2451.0000
1,742.6221,2.00,-172.5000,408.0000,-2451.0000
1,742.6422,1.00,-172.5000,411.0000,-2451.0000
1,742.6622,-2.00,-172.5000,411.0000,-2449.5000
1,742.6822,0.00,-174.0000,412.5000,-2451.0000
1,742.7022,-2.00,-175.5000,414.0000,-2448.0000
1,742.7222,-1.00,-172.5000,411.0000,-2449.5000
1,742.7423,-1.00,-175.5000,411.0000,-2449.5000
1,742.7623,1.00,-171.0000,412.5000,-2451.0000
1,742.7823,0.00,-177.0000,412.5000,-2449.5000
1,742.8023,0.00,-172.5000,414.0000,-2448.0000
1,742.8223,-2.00,-174.0000,415.5000,-2449.5000
1,742.8424,0.00,-174.0000,415.5000,-2451.0000
1,742.8624,0.00,-174.0000,412.5000,-2449.5000
1,742.8824,0.00,-172.5000,411.0000,-2449.5000
1,742.9024,-2.00,-178.5000,412.5000,-2451.0000
1,742.9224,0.00,-174.0000,414.0000,-2449.5000
1,742.9425,1.00,-172.5000,411.0000,-2449.5000
1,742.9625,1.00,-172.5000,409.5000,-2449.5000
1,742.9825,-3.00,-172.5000,411.0000,-2449.5000
1,743.0025,0.00,-171.0000,412.5000,-2449.5000
1,743.0225,0.00,-174.0000,412.5000,-2451.0000
1,743.0426,0.00,-174.0000,411.0000,-2452.5000
1,743.0626,2.00,-174.0000,411.0000,-2451.0000
1,743.0826,0.00,-169.5000,414.0000,-2448.0000
1,743.1026,-1.00,-172.5000,412.5000,-2449.5000
1,743.1226,1.00,-175.5000,412.5000,-2449.5000
1,743.1427,0.00,-166.5000,409.5000,-2451.0000
1,743.1627,0.00,-174.0000,412.5000,-2449.5000
1,743.1827,0.00,-175.5000,411.0000,-2449.5000
1,743.2027,0.00,-172.5000,412.5000,-2449.5000
1,743.2227,0.00,-171.0000,414.0000,-2448.0000
1,743.2427,-1.00,-174.0000,411.0000,-2449.5000
1,743.2628,0.00,-175.5000,412.5000,-2451.0000
1,743.2828,0.00,-175.5000,406.5000,-2451.0000
1,743.3028,-1.00,-172.5000,412.5000,-2449.5000
1,743.3228,0.00,-175.5000,414.0000,-2449.5000
1,743.3428,0.00,-175.5000,411.0000,-2449.5000
1,743.3629,0.00,-174.0000,409.5000,-2449.5000
1,743.3829,1.00,-172.5000,412.5000,-2449.5000
1,743.4029,0.00,-175.5000,411.0000,-2449.5000
1,743.4229,0.00,-172.5000,411.0000,-2449.5000
1,743.4429,1.00,-171.0000,414.0000,-2451.0000
1,743.4630,0.00,-174.0000,411.0000,-2449.5000
1,743.4830,0.00,-174.0000,411.0000,-2451.0000
1,743.5030,0.00,-174.0000,412.5000,-2451.0000
1,743.5230,0.00,-174.0000,411.0000,-2448.0000
1,743.5430,0.00,-169.5000,411.0000,-2449.5000
1,743.5631,0.00,-172.5000,411.0000,-2451.0000
1,743.5831,-1.00,-172.5000,412.5000,-2451.0000
1,743.6031,1.00,-177.0000,411.0000,-2451.0000
1,743.6231,2.00,-169.5000,409.5000,-2449.5000
1,743.6431,-1.00,-172.5000,414.0000,-2451.0000
1,743.6632,0.00,-171.0000,412.5000,-2448.0000
1,743.6832,0.00,-172.5000,414.0000,-2448.0000
1,743.7032,1.00,-177.0000,415.5000,-2449.5000
1,743.7232,0.00,-174.0000,412.5000,-2448.0000
1,743.7432,1.00,-171.0000,411.0000,-2449.5000
1,743.7633,1.00,-175.5000,409.5000,-2451.0000
1,743.7833,1.00,-174.0000,414.0000,-2451.0000
1,743.8033,-1.00,-166.5000,412.5000,-2451.0000
1,743.8233,0.00,-171.0000,412.5000,-2451.0000
1,743.8433,-1.00,-169.5000,411.0000,-2449.5000
1,743.8634,1.00,-172.5000,411.0000,-2449.5000
1,743.8834,-1.00,-169.5000,412.5000,-2449.5000
1,743.9034,1.00,-171.0000,414.0000,-2448.0000
1,743.9234,-1.00,-169.5000,412.5000,-2448.0000
1,743.9434,0.00,-171.0000,411.0000,-2451.0000
1,743.9635,-1.00,-174.0000,408.0000,-2451.0000
1,743.9835,0.00,-169.5000,411.0000,-2448.0000
1,744.0035,0.00,-171.0000,411.0000,-2451.0000
1,744.0235,-1.00,-177.0000,409.5000,-2448.0000
1,744.0435,1.00,-168.0000,414.0000,-2449.5000
1,744.0635,-1.00,-172.5000,409.5000,-2449.5000
1,744.0836,-1.00,-174.0000,412.5000,-2449.5000
1,744.1036,-2.00,-169.5000,412.5000,-2449.5000
1,744.1236,-2.00,-171.0000,414.0000,-2448.0000
1,744.1436,2.00,-172.5000,411.0000,-2449.5000
1,744.1636,0.00,-172.5000,411.0000,-2451.0000
1,744.1837,1.00,-172.5000,411.0000,-2448.0000
1,744.2037,0.00,-174.0000,411.0000,-2451.0000
1,744.2237,0.00,-174.0000,411.0000,-2449.5000
1,744.2437,0.00,-174.0000,411.0000,-2451.0000
1,744.2637,-1.00,-175.5000,412.5000,-2449.5000
1,744.2838,0.00,-171.0000,411.0000,-2449.5000
1,744.3038,-2.00,-174.0000,414.0000,-2448.0000
1,744.3238,2.00,-171.0000,411.0000,-2451.0000
1,744.3438,0.00,-177.0000,411.0000,-2448.0000
1,744.3638,0.00,-172.5000,415.5000,-2449.5000
1,744.3839,0.00,-174.0000,411.0000,-2449.5000
1,744.4039,-2.00,-172.5000,414.0000,-2451.0000
1,744.4239,0.00,-172.5000,414.0000,-2449.5000
1,744.4439,-1.00,-175.5000,412.5000,-2449.5000
1,744.4639,2.00,-171.0000,414.0000,-2449.5000
1,744.4840,-1.00,-171.0000,411.0000,-2449.5000
1,744.5040,0.00,-177.0000,411.0000,-2451.0000
1,744.5240,-3.00,-172.5000,409.5000,-2449.5000
1,744.5440,0.00,-174.0000,411.0000,-2448.0000
1,744.5640,-1.00,-174.0000,411.0000,-2448.0000
1,744.5841,0.00,-172.5000,412.5000,-2451.0000
1,744.6041,2.00,-172.5000,411.0000,-2451.0000
1,744.6241,1.00,-174.0000,412.5000,-2451.0000
1,744.6441,1.00,-174.0000,409.5000,-2449.5000
1,744.6641,1.00,-171.0000,417.0000,-2448.0000
1,744.6842,1.00,-169.5000,409.5000,-2452.5000
1,744.7042,0.00,-174.0000,412.5000,-2449.5000
1,744.7242,-1.00,-174.0000,412.5000,-2451.0000
1,744.7442,1.00,-172.5000,409.5000,-2451.0000
1,744.7642,2.00,-171.0000,414.0000,-2449.5000
1,744.7843,0.00,-174.0000,415.5000,-2449.5000
1,744.8043,-1.00,-172.5000,414.0000,-2449.5000
1,744.8243,0.00,-172.5000,414.0000,-2448.0000
1,744.8443,0.00,-171.0000,409.5000,-2449.5000
1,744.8643,-1.00,-172.5000,412.5000,-2449.5000
1,744.8843,2.00,-175.5000,409.5000,-2449.5000
1,744.9044,3.00,-172.5000,414.0000,-2451.0000
1,744.9244,0.00,-169.5000,411.0000,-2452.5000
1,744.9444,-2.00,-177.0000,415.5000,-2449.5000
1,744.9644,0.00,-172.5000,409.5000,-2449.5000
1,744.9844,0.00,-171.0000,411.0000,-2451.0000
1,745.0045,0.00,-174.0000,405.0000,-2448.0000
1,745.0245,0.00,-172.5000,411.0000,-2449.5000
1,745.0445,0.00,-175.5000,412.5000,-2451.0000
1,745.0645,0.00,-174.0000,412.5000,-2451.0000
1,745.0845,-1.00,-172.5000,412.5000,-2449.5000
1,745.1046,0.00,-169.5000,408.0000,-2451.0000
1,745.1246,2.00,-175.5000,409.5000,-2451.0000
1,745.1446,-1.00,-169.5000,412.5000,-2449.5000
1,745.1646,-4.00,-174.0000,409.5000,-2451.0000
1,745.1846,0.00,-174.0000,411.0000,-2451.0000
1,745.2047,1.00,-169.5000,411.0000,-2449.5000
1,745.2247,0.00,-172.5000,406.5000,-2451.0000
1,745.2447,0.00,-177.0000,409.5000,-2451.0000
1,745.2647,1.00,-175.5000,411.0000,-2452.5000
1,745.2847,0.00,-174.0000,408.0000,-2449.5000
1,745.3048,-1.00,-168.0000,412.5000,-2449.5000
1,745.3248,1.00,-172.5000,411.0000,-2449.5000
1,745.3448,0.00,-174.0000,412.5000,-2451.0000
1,745.3648,0.00,-175.5000,411.0000,-2449.5000
1,745.3848,1.00,-175.5000,415.5000,-2448.0000
1,745.4049,1.00,-172.5000,409.5000,-2449.5000
1,745.4249,0.00,-172.5000,411.0000,-2448.0000
1,745.4449,-2.00,-175.5000,411.0000,-2449.5000
1,745.4649,-1.00,-172.5000,411.0000,-2451.0000
1,745.4849,-1.00,-175.5000,409.5000,-2449.5000
1,745.5050,0.00,-174.0000,412.5000,-2449.5000
1,745.5250,0.00,-174.0000,409.5000,-2449.5000
1,745.5450,0.00,-174.0000,414.0000,-2448.0000
1,745.5650,1.00,-174.0000,411.0000,-2448.0000
1,745.5850,0.00,-175.5000,406.5000,-2449.5000
1,745.6051,1.00,-172.5000,411.0000,-2449.5000
1,745.6251,-2.00,-174.0000,411.0000,-2449.5000
1,745.6451,1.00,-172.5000,412.5000,-2448.0000
1,745.6651,2.00,-166.5000,414.0000,-2449.5000
1,745.6851,1.00,-175.5000,414.0000,-2449.5000
1,745.7052,0.00,-174.0000,411.0000,-2448.0000
1,745.7252,0.00,-172.5000,415.5000,-2449.5000
1,745.7452,-1.00,-174.0000,409.5000,-2451.0000
1,745.7652,-1.00,-171.0000,411.0000,-2448.0000
1,745.7852,0.00,-172.5000,411.0000,-2449.5000
1,745.8052,4.00,-172.5000,414.0000,-2451.0000
1,745.8253,-1.00,-172.5000,412.5000,-2449.5000
1,745.8453,1.00,-174.0000,409.5000,-2451.0000
1,745.8653,0.00,-175.5000,409.5000,-2448.0000
1,745.8853,-1.00,-174.0000,411.0000,-2449.5000
1,745.9053,-1.00,-168.0000,411.0000,-2448.0000
1,745.9254,3.00,-171.0000,414.0000,-2449.5000
1,745.9454,1.00,-174.0000,414.0000,-2446.5000
1,745.9654,1.00,-172.5000,409.5000,-2449.5000
1,745.9854,4.00,-172.5000,412.5000,-2448.0000
1,746.0054,3.00,-174.0000,411.0000,-2449.5000
1,746.0255,0.00,-169.5000,415.5000,-2451.0000
1,746.0455,0.00,-171.0000,414.0000,-2449.5000
1,746.0655,1.00,-174.0000,415.5000,-2449.5000
1,746.0855,2.00,-172.5000,411.0000,-2449.5000
1,746.1055,-2.00,-174.0000,412.5000,-2452.5000
1,746.1256,1.00,-174.0000,412.5000,-2449.5000
1,746.1456,0.00,-172.5000,412.5000,-2448.0000
1,746.1656,0.00,-174.0000,411.0000,-2452.5000
1,746.1856,1.00,-174.0000,411.0000,-2449.5000
1,746.2056,0.00,-174.0000,415.5000,-2451.0000
1,746.2257,2.00,-172.5000,414.0000,-2451.0000
1,746.2457,-1.00,-172.5000,409.5000,-2449.5000
1,746.2657,2.00,-175.5000,411.0000,-2448.0000
1,746.2857,-1.00,-175.5000,411.0000,-2449.5000
1,746.3057,0.00,-171.0000,408.0000,-2449.5000
1,746.3258,1.00,-175.5000,412.5000,-2449.5000
1,746.3458,1.00,-171.0000,411.0000,-2449.5000
1,746.3658,2.00,-172.5000,414.0000,-2449.5000
1,746.3858,0.00,-172.5000,414.0000,-2449.5000
1,746.4058,0.00,-177.0000,411.0000,-2449.5000
1,746.4259,1.00,-169.5000,406.5000,-2451.0000
1,746.4459,-2.00,-174.0000,411.0000,-2449.5000
1,746.4659,0.00,-174.0000,411.0000,-2449.5000
1,746.4859,0.00,-174.0000,415.5000,-2449.5000
1,746.5059,1.00,-175.5000,412.5000,-2451.0000
1,746.5260,0.00,-169.5000,414.0000,-2451.0000
1,746.5460,2.00,-172.5000,412.5000,-2449.5000
1,746.5660,0.00,-177.0000,411.0000,-2449.5000
1,746.5860,0.00,-175.5000,412.5000,-2449.5000
1,746.6060,-1.00,-174.0000,412.5000,-2449.5000
1,746.6260,-3.00,-171.0000,411.0000,-2451.0000
1,746.6461,3.00,-174.0000,412.5000,-2449.5000
1,746.6661,0.00,-177.0000,412.5000,-2448.0000
1,746.6861,0.00,-166.5000,409.5000,-2451.0000
1,746.7061,1.00,-174.0000,411.0000,-2449.5000
1,746.7261,0.00,-171.0000,412.5000,-2451.0000
1,746.7462,0.00,-174.0000,411.0000,-2448.0000
1,746.7662,2.00,-172.5000,411.0000,-2449.5000
1,746.7862,1.00,-172.5000,411.0000,-2451.0000
1,746.8062,0.00,-174.0000,415.5000,-2452.5000
1,746.8262,3.00,-177.0000,411.0000,-2449.5000
1,746.8463,-1.00,-169.5000,414.0000,-2448.0000
1,746.8663,1.00,-171.0000,411.0000,-2451.0000
1,746.8863,-1.00,-175.5000,411.0000,-2449.5000
1,746.9063,-1.00,-172.5000,415.5000,-2449.5000
1,746.9263,2.00,-178.5000,412.5000,-2449.5000
1,746.9464,-1.00,-172.5000,409.5000,-2449.5000
1,746.9664,-1.00,-175.5000,411.0000,-2451.0000
1,746.9864,0.00,-169.5000,411.0000,-2449.5000
1,747.0064,2.00,-171.0000,409.5000,-2449.5000
1,747.0264,-2.00,-171.0000,412.5000,-2451.0000
1,747.0465,0.00,-169.5000,411.0000,-2449.5000
1,747.0665,1.00,-172.5000,412.5000,-2449.5000
1,747.0865,0.00,-172.5000,414.0000,-2451.0000
1,747.1065,0.00,-177.0000,412.5000,-2452.5000
1,747.1265,1.00,-172.5000,409.5000,-2448.0000
