Data[0],Time,Force,Mag,Accel,Gyro
1,61.9812,5.00,22.5000,0.8105,-0.1831
1,62.0012,7.00,24.0000,0.8099,-0.1831
1,62.0212,8.00,19.5000,0.8102,-0.1831
1,62.0412,6.00,22.5000,0.8096,-0.1221
1,62.0612,6.00,25.5000,0.8098,-0.1831
1,62.0812,7.00,24.0000,0.8101,-0.1831
1,62.1012,5.00,21.0000,0.8098,-0.1831
1,62.1212,6.00,25.5000,0.8097,-0.1831
1,62.1412,5.00,16.5000,0.8092,-0.1831
1,62.1612,7.00,21.0000,0.8103,-0.1831
1,62.1812,8.00,22.5000,0.8108,-0.1831
1,62.2012,7.00,19.5000,0.8102,-0.1831
1,62.2212,7.00,22.5000,0.8099,-0.1831
1,62.2412,5.00,22.5000,0.8091,-0.1831
1,62.2612,7.00,21.0000,0.8097,-0.1831
1,62.2812,4.00,22.5000,0.8103,-0.1831
1,62.3012,5.00,24.0000,0.8101,-0.1831
1,62.3212,6.00,24.0000,0.8107,-0.1831
1,62.3412,5.00,25.5000,0.8099,-0.2441
1,62.3612,5.00,21.0000,0.8097,-0.1831
1,62.3812,7.00,25.5000,0.8097,-0.1831
1,62.4012,6.00,24.0000,0.8101,-0.1831
1,62.4212,5.00,28.5000,0.8094,-0.1831
1,62.4412,6.00,24.0000,0.8098,-0.1831
1,62.4612,7.00,24.0000,0.8102,-0.1831
1,62.4812,5.00,21.0000,0.8087,-0.1831
1,62.5012,7.00,21.0000,0.8093,-0.1831
1,62.5212,5.00,25.5000,0.8103,-0.1831
1,62.5412,8.00,24.0000,0.8096,-0.1831
1,62.5612,8.00,21.0000,0.8099,-0.1831
1,62.5812,8.00,24.0000,0.8093,-0.1831
1,62.6012,7.00,24.0000,0.8102,-0.1831
1,62.6212,8.00,21.0000,0.8096,-0.1221
1,62.6412,6.00,21.0000,0.8098,-0.1831
1,62.6612,7.00,24.0000,0.8102,-0.1831
1,62.6812,10.00,22.5000,0.8099,-0.1831
1,62.7012,5.00,18.0000,0.8101,-0.1831
1,62.7212,7.00,19.5000,0.8094,-0.1831
1,62.7412,7.00,19.5000,0.8098,-0.1831
1,62.7612,5.00,24.0000,0.8105,-0.1831
1,62.7812,4.00,22.5000,0.8096,-0.1831
1,62.8012,7.00,19.5000,0.8103,-0.1831
1,62.8212,6.00,22.5000,0.8097,-0.1831
1,62.8412,7.00,22.5000,0.8101,-0.1831
1,62.8612,4.00,22.5000,0.8107,-0.1831
1,62.8812,8.00,25.5000,0.8092,-0.1831
1,62.9012,5.00,22.5000,0.8092,-0.1831
1,62.9212,4.00,24.0000,0.8091,-0.1831
1,62.9412,8.00,21.0000,0.8093,-0.1831
1,62.9612,6.00,24.0000,0.8099,-0.1831
1,62.9813,6.00,25.5000,0.8090,-0.1831
1,63.0013,7.00,21.0000,0.8093,-0.1831
1,63.0213,5.00,22.5000,0.8093,-0.1831
1,63.0413,4.00,24.0000,0.8097,-0.1831
1,63.0613,5.00,21.0000,0.8096,-0.1831
1,63.0813,6.00,25.5000,0.8097,-0.1831
1,63.1013,5.00,21.0000,0.8101,-0.1831
1,63.1213,7.00,22.5000,0.8093,-0.1831
1,63.1413,6.00,22.5000,0.8112,-0.1221
1,63.1613,7.00,22.5000,0.8092,-0.1831
1,63.1813,7.00,25.5000,0.8099,-0.1831
1,63.2013,6.00,22.5000,0.8093,-0.1831
1,63.2213,6.00,19.5000,0.8092,-0.1831
1,63.2413,6.00,21.0000,0.8103,-0.1831
1,63.2613,6.00,19.5000,0.8097,-0.1831
1,63.2813,7.00,21.0000,0.8091,-0.1831
1,63.3013,11.00,24.0000,0.8104,-0.1831
1,63.3213,8.00,25.5000,0.8099,-0.1831
1,63.3413,6.00,19.5000,0.8093,-0.1831
1,63.3613,5.00,21.0000,0.8097,-0.1831
1,63.3813,6.00,22.5000,0.8094,-0.1831
1,63.4013,6.00,22.5000,0.8099,-0.1831
1,63.4213,6.00,22.5000,0.8104,-0.1831
1,63.4413,10.00,22.5000,0.8093,-0.1831
1,63.4613,5.00,22.5000,0.8102,-0.1221
1,63.4813,7.00,22.5000,0.8091,-0.1831
1,63.5013,7.00,22.5000,0.8098,-0.1831
1,63.5213,6.00,19.5000,0.8104,-0.1831
1,63.5413,10.00,22.5000,0.8114,-0.2441
1,63.5613,7.00,22.5000,0.8097,-0.2441
1,63.5813,5.00,21.0000,0.8092,-0.1831
1,63.6013,5.00,21.0000,0.8102,-0.1831
1,63.6213,7.00,19.5000,0.8105,-0.1831
1,63.6413,6.00,25.5000,0.8097,-0.1831
1,63.6613,8.00,21.0000,0.8099,-0.1831
1,63.6813,6.00,19.5000,0.8094,-0.1831
1,63.7013,7.00,22.5000,0.8094,-0.2441
1,63.7213,5.00,22.5000,0.8103,-0.1831
1,63.7413,8.00,21.0000,0.8097,-0.1831
1,63.7613,6.00,24.0000,0.8087,-0.1221
1,63.7813,4.00,24.0000,0.8097,-0.1831
1,63.8013,7.00,22.5000,0.8105,-0.1831
1,63.8213,7.00,21.0000,0.8102,-0.1831
1,63.8413,9.00,24.0000,0.8099,-0.1831
1,63.8613,6.00,21.0000,0.8096,-0.1831
1,63.8813,10.00,18.0000,0.8099,-0.1831
1,63.9013,7.00,21.0000,0.8098,-0.1221
1,63.9213,5.00,21.0000,0.8098,-0.1831
1,63.9413,6.00,18.0000,0.8099,-0.1831
1,63.9613,6.00,25.5000,0.8099,-0.1831
1,63.9813,5.00,19.5000,0.8099,-0.1831
1,64.0013,6.00,22.5000,0.8097,-0.1831
1,64.0213,6.00,22.5000,0.8094,-0.1831
1,64.0413,4.00,21.0000,0.8109,-0.1831
1,64.0613,6.00,24.0000,0.8101,-0.1221
1,64.0813,9.00,22.5000,0.8082,-0.1831
1,64.1013,7.00,24.0000,0.8097,-0.1831
1,64.1213,5.00,22.5000,0.8102,-0.1831
1,64.1413,5.00,22.5000,0.8107,-0.1831
1,64.1613,7.00,22.5000,0.8098,-0.1831
1,64.1812,8.00,21.0000,0.8099,-0.1831
1,64.2012,5.00,22.5000,0.8099,-0.1831
1,64.2212,6.00,21.0000,0.8094,-0.1831
1,64.2412,7.00,22.5000,0.8090,-0.1831
1,64.2612,6.00,24.0000,0.8087,-0.1831
1,64.2812,6.00,22.5000,0.8108,-0.1831
1,64.3012,6.00,22.5000,0.8097,-0.1831
1,64.3212,4.00,19.5000,0.8102,-0.1831
1,64.3412,6.00,22.5000,0.8109,-0.1831
1,64.3612,7.00,18.0000,0.8102,-0.1831
1,64.3812,4.00,19.5000,0.8096,-0.1831
1,64.4012,7.00,24.0000,0.8091,-0.1831
1,64.4212,11.00,22.5000,0.8108,-0.1831
1,64.4412,6.00,18.0000,0.8099,-0.1831
1,64.4612,7.00,21.0000,0.8094,-0.1831
1,64.4812,8.00,22.5000,0.8087,-0.1831
1,64.5012,5.00,22.5000,0.8097,-0.1831
1,64.5212,8.00,25.5000,0.8098,-0.1831
1,64.5412,6.00,21.0000,0.8102,-0.1831
1,64.5612,8.00,24.0000,0.8096,-0.2441
1,64.5812,6.00,19.5000,0.8092,-0.1831
1,64.6012,6.00,24.0000,0.8102,-0.1831
1,64.6212,7.00,19.5000,0.8101,-0.1831
1,64.6412,6.00,21.0000,0.8098,-0.1221
1,64.6612,6.00,19.5000,0.8092,-0.1831
1,64.6812,7.00,22.5000,0.8097,-0.1831
1,64.7012,6.00,21.0000,0.8105,-0.1831
1,64.7212,6.00,22.5000,0.8099,-0.1831
1,64.7412,6.00,24.0000,0.8094,-0.1831
1,64.7611,6.00,24.0000,0.8096,-0.1831
1,64.7811,7.00,19.5000,0.8091,-0.1831
1,64.8011,4.00,24.0000,0.8098,-0.1831
1,64.8211,8.00,24.0000,0.8104,-0.1831
1,64.8411,7.00,22.5000,0.8107,-0.2441
1,64.8611,8.00,21.0000,0.8094,-0.1831
1,64.8811,6.00,19.5000,0.8099,-0.1221
1,64.9011,8.00,21.0000,0.8094,-0.1831
1,64.9211,7.00,21.0000,0.8098,-0.1831
1,64.9411,7.00,21.0000,0.8096,-0.1831
1,64.9611,6.00,19.5000,0.8097,-0.1831
1,64.9811,6.00,22.5000,0.8097,-0.1831
1,65.0011,5.00,22.5000,0.8110,-0.1831
1,65.0211,6.00,21.0000,0.8105,-0.2441
1,65.0411,5.00,16.5000,0.8094,-0.1831
1,65.0611,5.00,21.0000,0.8093,-0.1831
1,65.0811,6.00,24.0000,0.8097,-0.1831
1,65.1011,7.00,22.5000,0.8098,-0.1831
1,65.1211,7.00,16.5000,0.8101,-0.1831
1,65.1411,6.00,24.0000,0.8107,-0.2441
1,65.1611,7.00,21.0000,0.8097,-0.2441
1,65.1811,5.00,18.0000,0.8098,-0.1831
1,65.2011,7.00,22.5000,0.8099,-0.1831
1,65.2211,6.00,24.0000,0.8104,-0.1831
1,65.2411,8.00,25.5000,0.8102,-0.1831
1,65.2611,6.00,19.5000,0.8098,-0.1831
1,65.2811,7.00,19.5000,0.8099,-0.1831
1,65.3011,4.00,22.5000,0.8094,-0.1831
1,65.3211,7.00,19.5000,0.8092,-0.1831
1,65.3411,8.00,27.0000,0.8101,-0.1831
1,65.3610,7.00,19.5000,0.8108,-0.1831
1,65.3810,5.00,24.0000,0.8092,-0.1831
1,65.4010,12.00,21.0000,0.8104,-0.1831
1,65.4210,7.00,21.0000,0.8103,-0.1831
1,65.4410,8.00,22.5000,0.8094,-0.1831
1,65.4610,6.00,25.5000,0.8097,-0.1831
1,65.4810,6.00,22.5000,0.8101,-0.1831
1,65.5010,5.00,18.0000,0.8102,-0.1831
1,65.5210,4.00,25.5000,0.8098,-0.1831
1,65.5410,6.00,25.5000,0.8097,-0.1831
1,65.5610,6.00,22.5000,0.8101,-0.1831
1,65.5810,4.00,22.5000,0.8102,-0.1831
1,65.6010,7.00,24.0000,0.8092,-0.1831
1,65.6210,7.00,21.0000,0.8096,-0.1831
1,65.6410,6.00,22.5000,0.8102,-0.1831
1,65.6610,6.00,25.5000,0.8101,-0.1831
1,65.6810,4.00,21.0000,0.8101,-0.1831
1,65.7010,6.00,22.5000,0.8101,-0.1831
1,65.7210,4.00,24.0000,0.8098,-0.1831
1,65.7410,7.00,19.5000,0.8094,-0.1831
1,65.7610,6.00,22.5000,0.8102,-0.1831
1,65.7810,6.00,22.5000,0.8103,-0.1831
1,65.8010,7.00,19.5000,0.8103,-0.1831
1,65.8210,5.00,22.5000,0.8090,-0.1831
1,65.8410,10.00,22.5000,0.8097,-0.1831
1,65.8610,7.00,25.5000,0.8102,-0.1831
1,65.8810,6.00,21.0000,0.8102,-0.2441
1,65.9010,7.00,21.0000,0.8093,-0.1831
1,65.9210,5.00,21.0000,0.8107,-0.1831
1,65.9410,6.00,22.5000,0.8102,-0.1831
1,65.9609,6.00,25.5000,0.8107,-0.1831
1,65.9809,5.00,18.0000,0.8108,-0.2441
1,66.0009,5.00,22.5000,0.8099,-0.1831
1,66.0209,8.00,21.0000,0.8098,-0.1831
1,66.0409,7.00,19.5000,0.8101,-0.1221
1,66.0609,7.00,24.0000,0.8098,-0.1831
1,66.0809,6.00,19.5000,0.8098,-0.1831
1,66.1009,6.00,24.0000,0.8096,-0.1221
1,66.1209,6.00,21.0000,0.8101,-0.1831
1,66.1409,8.00,24.0000,0.8099,-0.1831
1,66.1609,6.00,22.5000,0.8102,-0.1831
1,66.1809,6.00,24.0000,0.8096,-0.1831
1,66.2009,6.00,25.5000,0.8098,-0.1831
1,66.2209,7.00,27.0000,0.8101,-0.1831
1,66.2409,6.00,22.5000,0.8103,-0.1831
1,66.2609,5.00,21.0000,0.8103,-0.1831
1,66.2809,7.00,22.5000,0.8098,-0.1831
1,66.3009,6.00,24.0000,0.8101,-0.1831
1,66.3209,7.00,24.0000,0.8101,-0.1831
1,66.3409,6.00,21.0000,0.8107,-0.1831
1,66.3609,7.00,22.5000,0.8096,-0.1831
1,66.3809,5.00,19.5000,0.8101,-0.1831
1,66.4009,6.00,22.5000,0.8099,-0.1831
1,66.4209,5.00,22.5000,0.8103,-0.1831
1,66.4409,6.00,19.5000,0.8101,-0.1831
1,66.4609,9.00,25.5000,0.8102,-0.1831
1,66.4809,7.00,24.0000,0.8094,-0.1831
1,66.5009,4.00,25.5000,0.8088,-0.1831
1,66.5209,8.00,19.5000,0.8099,-0.1831
1,66.5409,5.00,19.5000,0.8093,-0.1831
1,66.5608,6.00,21.0000,0.8097,-0.1831
1,66.5808,7.00,21.0000,0.8101,-0.1831
1,66.6008,6.00,22.5000,0.8099,-0.2441
1,66.6208,6.00,24.0000,0.8096,-0.1831
1,66.6408,7.00,16.5000,0.8094,-0.1831
1,66.6608,5.00,24.0000,0.8096,-0.1831
1,66.6808,8.00,24.0000,0.8104,-0.1831
1,66.7008,10.00,21.0000,0.8096,-0.1831
1,66.7208,8.00,21.0000,0.8098,-0.1831
1,66.7408,4.00,19.5000,0.8086,-0.1831
1,66.7608,3.00,21.0000,0.8099,-0.1831
1,66.7808,6.00,22.5000,0.8101,-0.1831
1,66.8008,9.00,24.0000,0.8104,-0.1831
1,66.8208,6.00,24.0000,0.8096,-0.1831
1,66.8408,6.00,28.5000,0.8096,-0.1831
1,66.8608,5.00,21.0000,0.8097,-0.1831
1,66.8808,6.00,22.5000,0.8101,-0.1831
1,66.9008,6.00,24.0000,0.8097,-0.1831
1,66.9208,6.00,19.5000,0.8103,-0.1831
1,66.9408,8.00,21.0000,0.8098,-0.1831
1,66.9608,8.00,24.0000,0.8107,-0.2441
1,66.9808,7.00,21.0000,0.8097,-0.1831
1,67.0008,5.00,18.0000,0.8098,-0.1831
1,67.0208,7.00,21.0000,0.8091,-0.1831
1,67.0408,6.00,18.0000,0.8094,-0.1831
1,67.0608,6.00,18.0000,0.8107,-0.1831
1,67.0808,6.00,21.0000,0.8099,-0.1831
1,67.1008,9.00,22.5000,0.8093,-0.2441
1,67.1208,6.00,19.5000,0.8101,-0.1831
1,67.1408,9.00,22.5000,0.8093,-0.1831
1,67.1607,6.00,27.0000,0.8096,-0.1831
1,67.1807,4.00,24.0000,0.8105,-0.1831
1,67.2007,7.00,22.5000,0.8088,-0.1831
1,67.2207,6.00,22.5000,0.8104,-0.2441
1,67.2407,7.00,19.5000,0.8094,-0.1831
1,67.2607,5.00,21.0000,0.8108,-0.1831
1,67.2807,9.00,21.0000,0.8105,-0.1831
1,67.3007,7.00,22.5000,0.8093,-0.2441
1,67.3207,6.00,22.5000,0.8102,-0.1831
1,67.3407,7.00,25.5000,0.8085,-0.1831
1,67.3607,5.00,25.5000,0.8097,-0.1831
1,67.3807,6.00,22.5000,0.8098,-0.1831
1,67.4007,6.00,22.5000,0.8092,-0.1831
1,67.4207,5.00,24.0000,0.8094,-0.1831
1,67.4407,5.00,21.0000,0.8098,-0.1831
1,67.4607,6.00,21.0000,0.8094,-0.1831
1,67.4807,7.00,22.5000,0.8104,-0.1831
1,67.5007,7.00,24.0000,0.8091,-0.1831
1,67.5207,6.00,22.5000,0.8098,-0.1831
1,67.5407,7.00,19.5000,0.8102,-0.1831
1,67.5607,6.00,22.5000,0.8107,-0.1831
1,67.5807,3.00,19.5000,0.8088,-0.1831
1,67.6007,8.00,19.5000,0.8096,-0.1831
1,67.6207,4.00,24.0000,0.8093,-0.1831
1,67.6407,7.00,19.5000,0.8104,-0.1831
1,67.6607,7.00,24.0000,0.8091,-0.1831
1,67.6807,7.00,21.0000,0.8087,-0.2441
1,67.7007,5.00,19.5000,0.8096,-0.1831
1,67.7207,3.00,22.5000,0.8097,-0.1831
1,67.7406,8.00,16.5000,0.8101,-0.1831
1,67.7606,5.00,21.0000,0.8104,-0.1831
1,67.7806,7.00,25.5000,0.8094,-0.1831
1,67.8006,6.00,24.0000,0.8101,-0.1221
1,67.8206,7.00,21.0000,0.8102,-0.1831
1,67.8406,7.00,22.5000,0.8097,-0.1831
1,67.8606,4.00,24.0000,0.8109,-0.1831
1,67.8806,5.00,25.5000,0.8102,-0.1831
1,67.9006,5.00,25.5000,0.8092,-0.1831
1,67.9206,8.00,22.5000,0.8097,-0.1831
1,67.9406,6.00,24.0000,0.8088,-0.1831
1,67.9606,3.00,19.5000,0.8099,-0.1831
1,67.9806,7.00,19.5000,0.8108,-0.1831
1,68.0006,7.00,21.0000,0.8099,-0.1831
1,68.0206,7.00,21.0000,0.8102,-0.1831
1,68.0406,6.00,21.0000,0.8097,-0.1831
1,68.0606,11.00,19.5000,0.8094,-0.1831
1,68.0806,7.00,19.5000,0.8101,-0.1831
1,68.1006,5.00,22.5000,0.8098,-0.1831
1,68.1206,5.00,21.0000,0.8094,-0.1831
1,68.1406,5.00,21.0000,0.8102,-0.1831
1,68.1606,7.00,22.5000,0.8096,-0.1831
1,68.1806,6.00,22.5000,0.8103,-0.1831
1,68.2006,6.00,22.5000,0.8099,-0.1831
1,68.2206,6.00,22.5000,0.8098,-0.1831
1,68.2406,6.00,22.5000,0.8093,-0.1831
1,68.2606,8.00,19.5000,0.8092,-0.1831
1,68.2806,6.00,21.0000,0.8102,-0.1831
1,68.3006,10.00,27.0000,0.8097,-0.1831
1,68.3206,7.00,24.0000,0.8094,-0.1831
1,68.3405,5.00,22.5000,0.8098,-0.1831
1,68.3605,6.00,19.5000,0.8110,-0.1831
1,68.3805,7.00,22.5000,0.8094,-0.1221
1,68.4005,5.00,21.0000,0.8088,-0.1831
1,68.4205,8.00,25.5000,0.8092,-0.1831
1,68.4405,8.00,22.5000,0.8092,-0.1831
1,68.4605,6.00,25.5000,0.8107,-0.1831
1,68.4805,7.00,22.5000,0.8087,-0.1831
1,68.5005,7.00,22.5000,0.8102,-0.1831
1,68.5205,6.00,27.0000,0.8104,-0.1831
1,68.5405,10.00,24.0000,0.8098,-0.1221
1,68.5605,6.00,21.0000,0.8088,-0.1831
1,68.5805,6.00,22.5000,0.8097,-0.1221
1,68.6005,3.00,21.0000,0.8092,-0.1831
1,68.6205,10.00,21.0000,0.8093,-0.1831
1,68.6405,4.00,19.5000,0.8091,-0.1831
1,68.6605,7.00,24.0000,0.8097,-0.1831
1,68.6805,7.00,19.5000,0.8094,-0.1831
1,68.7005,5.00,19.5000,0.8097,-0.1831
1,68.7205,6.00,25.5000,0.8101,-0.1831
1,68.7405,11.00,19.5000,0.8094,-0.1831
1,68.7605,5.00,21.0000,0.8096,-0.1831
1,68.7805,5.00,22.5000,0.8103,-0.1831
1,68.8005,6.00,22.5000,0.8096,-0.1831
1,68.8205,4.00,21.0000,0.8096,-0.1831
1,68.8405,6.00,21.0000,0.8099,-0.1831
1,68.8605,7.00,22.5000,0.8092,-0.1831
1,68.8805,4.00,22.5000,0.8094,-0.1831
1,68.9005,7.00,25.5000,0.8103,-0.1831
1,68.9205,5.00,21.0000,0.8096,-0.1221
1,68.9404,6.00,21.0000,0.8104,-0.1831
1,68.9604,6.00,21.0000,0.8097,-0.1831
1,68.9804,4.00,22.5000,0.8096,-0.1831
1,69.0004,7.00,21.0000,0.8108,-0.1831
1,69.0204,5.00,19.5000,0.8093,-0.1831
1,69.0404,9.00,21.0000,0.8104,-0.1831
1,69.0604,6.00,18.0000,0.8109,-0.1831
1,69.0804,10.00,24.0000,0.8093,-0.1831
1,69.1004,7.00,24.0000,0.8099,-0.1831
1,69.1204,7.00,22.5000,0.8090,-0.1831
1,69.1404,7.00,24.0000,0.8099,-0.1831
1,69.1604,7.00,25.5000,0.8093,-0.1831
1,69.1804,6.00,22.5000,0.8109,-0.1831
1,69.2004,7.00,19.5000,0.8102,-0.1831
1,69.2204,7.00,25.5000,0.8102,-0.1831
1,69.2404,6.00,19.5000,0.8094,-0.1831
1,69.2604,7.00,22.5000,0.8098,-0.1831
1,69.2804,7.00,22.5000,0.8101,-0.1831
1,69.3004,7.00,19.5000,0.8099,-0.1831
1,69.3204,3.00,22.5000,0.8096,-0.1831
1,69.3404,7.00,24.0000,0.8096,-0.1831
1,69.3604,7.00,19.5000,0.8098,-0.1831
1,69.3804,5.00,24.0000,0.8098,-0.1831
1,69.4004,5.00,24.0000,0.8103,-0.1831
1,69.4204,6.00,24.0000,0.8093,-0.1831
1,69.4404,7.00,22.5000,0.8097,-0.1831
1,69.4604,6.00,22.5000,0.8091,-0.1831
1,69.4804,6.00,22.5000,0.8107,-0.1831
1,69.5004,6.00,19.5000,0.8099,-0.1831
1,69.5204,7.00,19.5000,0.8098,-0.1831
1,69.5403,5.00,22.5000,0.8098,-0.1831
1,69.5603,3.00,22.5000,0.8093,-0.1831
1,69.5803,6.00,22.5000,0.8103,-0.1831
1,69.6003,8.00,19.5000,0.8096,-0.1831
1,69.6203,5.00,28.5000,0.8088,-0.1831
1,69.6403,5.00,21.0000,0.8102,-0.1221
1,69.6603,4.00,22.5000,0.8102,-0.1831
1,69.6803,8.00,19.5000,0.8098,-0.1831
1,69.7003,7.00,22.5000,0.8102,-0.1831
1,69.7203,9.00,19.5000,0.8099,-0.1831
1,69.7403,6.00,22.5000,0.8104,-0.1831
1,69.7603,4.00,21.0000,0.8099,-0.1831
1,69.7803,7.00,28.5000,0.8091,-0.1831
1,69.8003,6.00,21.0000,0.8103,-0.1831
1,69.8203,11.00,19.5000,0.8102,-0.1831
1,69.8403,7.00,21.0000,0.8099,-0.1831
1,69.8603,9.00,24.0000,0.8102,-0.1831
1,69.8803,7.00,25.5000,0.8101,-0.1831
1,69.9003,7.00,25.5000,0.8101,-0.2441
1,69.9203,11.00,24.0000,0.8101,-0.1831
1,69.9403,7.00,18.0000,0.8093,-0.1831
1,69.9603,7.00,24.0000,0.8093,-0.1831
1,69.9803,6.00,22.5000,0.8105,-0.1831
1,70.0003,3.00,22.5000,0.8097,-0.1831
1,70.0203,7.00,21.0000,0.8102,-0.1831
1,70.0403,5.00,25.5000,0.8096,-0.1831
1,70.0603,7.00,22.5000,0.8102,-0.1831
1,70.0803,5.00,28.5000,0.8104,-0.1831
1,70.1003,10.00,25.5000,0.8102,-0.1831
1,70.1203,8.00,22.5000,0.8101,-0.1831
1,70.1402,7.00,22.5000,0.8101,-0.1831
1,70.1602,7.00,19.5000,0.8098,-0.1831
1,70.1802,6.00,22.5000,0.8098,-0.1831
1,70.2002,6.00,24.0000,0.8101,-0.1831
1,70.2202,6.00,22.5000,0.8099,-0.1831
1,70.2402,3.00,24.0000,0.8088,-0.1831
1,70.2602,5.00,22.5000,0.8099,-0.1831
1,70.2802,6.00,22.5000,0.8092,-0.1831
1,70.3002,9.00,19.5000,0.8099,-0.1831
1,70.3202,6.00,21.0000,0.8102,-0.1831
1,70.3402,4.00,19.5000,0.8102,-0.1831
1,70.3602,8.00,25.5000,0.8101,-0.1831
1,70.3802,7.00,16.5000,0.8107,-0.1831
1,70.4002,6.00,22.5000,0.8102,-0.1831
1,70.4202,5.00,22.5000,0.8098,-0.1831
1,70.4402,7.00,22.5000,0.8101,-0.1831
1,70.4602,6.00,21.0000,0.8093,-0.1831
1,70.4802,5.00,22.5000,0.8096,-0.1831
1,70.5002,7.00,25.5000,0.8113,-0.1831
1,70.5202,7.00,28.5000,0.8104,-0.1831
1,70.5402,7.00,22.5000,0.8099,-0.2441
1,70.5602,7.00,25.5000,0.8103,-0.1831
1,70.5802,5.00,22.5000,0.8104,-0.1831
1,70.6002,5.00,19.5000,0.8087,-0.1831
1,70.6202,7.00,22.5000,0.8096,-0.1831
1,70.6402,7.00,19.5000,0.8097,-0.1831
1,70.6602,8.00,21.0000,0.8096,-0.1831
1,70.6802,4.00,22.5000,0.8096,-0.1831
1,70.7002,7.00,24.0000,0.8096,-0.1831
1,70.7201,6.00,22.5000,0.8098,-0.1221
1,70.7401,4.00,21.0000,0.8097,-0.1831
1,70.7601,5.00,22.5000,0.8096,-0.1831
1,70.7801,4.00,25.5000,0.8101,-0.1831
1,70.8001,8.00,24.0000,0.8097,-0.1831
1,70.8201,6.00,22.5000,0.8094,-0.1831
1,70.8401,11.00,22.5000,0.8091,-0.1831
1,70.8601,6.00,21.0000,0.8099,-0.1831
1,70.8801,10.00,21.0000,0.8105,-0.1831
1,70.9001,7.00,19.5000,0.8098,-0.1831
1,70.9201,5.00,24.0000,0.8096,-0.1831
1,70.9401,5.00,18.0000,0.8096,-0.1831
1,70.9601,6.00,19.5000,0.8102,-0.1831
1,70.9801,4.00,27.0000,0.8098,-0.1831
1,71.0001,6.00,19.5000,0.8099,-0.1831
1,71.0201,4.00,22.5000,0.8094,-0.1831
1,71.0401,8.00,24.0000,0.8098,-0.1831
1,71.0601,5.00,22.5000,0.8093,-0.1831
1,71.0801,5.00,21.0000,0.8096,-0.1831
1,71.1001,5.00,22.5000,0.8093,-0.1831
1,71.1201,5.00,24.0000,0.8088,-0.1831
1,71.1401,7.00,21.0000,0.8098,-0.1831
1,71.1601,6.00,19.5000,0.8103,-0.1831
1,71.1801,9.00,22.5000,0.8105,-0.1831
1,71.2001,6.00,19.5000,0.8102,-0.1831
1,71.2201,9.00,22.5000,0.8098,-0.1831
1,71.2401,6.00,19.5000,0.8088,-0.1831
1,71.2601,6.00,22.5000,0.8097,-0.1831
1,71.2801,7.00,22.5000,0.8093,-0.1831
1,71.3001,7.00,27.0000,0.8094,-0.1831
1,71.3200,6.00,24.0000,0.8092,-0.1831
1,71.3400,6.00,27.0000,0.8099,-0.1831
1,71.3600,4.00,24.0000,0.8096,-0.1831
1,71.3800,9.00,22.5000,0.8098,-0.1831
1,71.4000,6.00,22.5000,0.8096,-0.1831
1,71.4200,5.00,21.0000,0.8085,-0.2441
1,71.4400,6.00,21.0000,0.8096,-0.1831
1,71.4600,4.00,19.5000,0.8093,-0.1831
1,71.4800,6.00,24.0000,0.8103,-0.1831
1,71.5000,6.00,21.0000,0.8102,-0.1831
1,71.5200,6.00,22.5000,0.8097,-0.1831
1,71.5400,7.00,27.0000,0.8097,-0.1221
1,71.5600,9.00,18.0000,0.8094,-0.1831
1,71.5800,6.00,22.5000,0.8094,-0.1831
1,71.6000,6.00,25.5000,0.8101,-0.1831
1,71.6200,4.00,22.5000,0.8093,-0.1831
1,71.6400,5.00,22.5000,0.8092,-0.1831
1,71.6600,6.00,21.0000,0.8105,-0.1831
1,71.6800,6.00,25.5000,0.8094,-0.1831
1,71.7000,7.00,22.5000,0.8097,-0.1831
1,71.7200,6.00,22.5000,0.8105,-0.1831
1,71.7400,6.00,22.5000,0.8097,-0.1831
1,71.7600,8.00,24.0000,0.8097,-0.1831
1,71.7800,7.00,21.0000,0.8101,-0.1831
1,71.8000,9.00,24.0000,0.8098,-0.1831
1,71.8200,7.00,22.5000,0.8102,-0.1831
1,71.8400,8.00,18.0000,0.8093,-0.1831
1,71.8600,6.00,19.5000,0.8101,-0.1831
1,71.8800,8.00,21.0000,0.8102,-0.1831
1,71.9000,5.00,22.5000,0.8099,-0.1831
1,71.9199,6.00,21.0000,0.8092,-0.1831
1,71.9399,4.00,19.5000,0.8098,-0.1831
1,71.9599,6.00,25.5000,0.8092,-0.1831
1,71.9799,5.00,22.5000,0.8096,-0.1831
1,71.9999,6.00,19.5000,0.8109,-0.2441
1,72.0199,5.00,21.0000,0.8094,-0.1831
1,72.0399,11.00,25.5000,0.8088,-0.1831
1,72.0599,7.00,24.0000,0.8093,-0.1831
1,72.0799,6.00,24.0000,0.8092,-0.1831
1,72.0999,7.00,21.0000,0.8104,-0.1831
1,72.1199,6.00,19.5000,0.8097,-0.1831
1,72.1399,4.00,21.0000,0.8090,-0.1831
1,72.1599,5.00,21.0000,0.8096,-0.1831
1,72.1799,6.00,24.0000,0.8099,-0.1831
1,72.1999,7.00,25.5000,0.8099,-0.1831
1,72.2199,7.00,24.0000,0.8097,-0.1831
1,72.2399,6.00,24.0000,0.8097,-0.1831
1,72.2599,7.00,18.0000,0.8097,-0.1831
1,72.2799,5.00,25.5000,0.8099,-0.1831
1,72.2999,5.00,21.0000,0.8092,-0.1831
