ave_filt_force,med_filt_force,ave_filt_mag,med_filt_mag,ave_filt_accel,med_filt_accel,ave_filt_gyro,med_filt_gyro,Class
-0.19999999999999998,0.0,-730.4000000000001,-730.25,-730.4000000000001,-730.25,-730.4000000000001,-730.25,1
-0.21999999999999997,0.0,-730.33,-730.0,-730.33,-730.0,-730.33,-730.0,1
-0.19999999999999998,0.0,-730.2600000000001,-730.0,-730.2600000000001,-730.0,-730.2600000000001,-730.0,1
-0.16,0.0,-730.2500000000001,-730.0,-730.2500000000001,-730.0,-730.2500000000001,-730.0,1
-0.16,0.0,-730.2800000000001,-730.0,-730.2800000000001,-730.0,-730.2800000000001,-730.0,1
-0.18,0.0,-730.2700000000001,-730.0,-730.2700000000001,-730.0,-730.2700000000001,-730.0,1
-0.18,0.0,-730.21,-730.0,-730.21,-730.0,-730.21,-730.0,1
-0.18,0.0,-730.1800000000001,-730.0,-730.1800000000001,-730.0,-730.1800000000001,-730.0,1
-0.18,0.0,-730.11,-730.0,-730.11,-730.0,-730.11,-730.0,1
-0.18,0.0,-730.11,-730.0,-730.11,-730.0,-730.11,-730.0,1
-0.18,0.0,-730.0500000000001,-730.0,-730.0500000000001,-730.0,-730.0500000000001,-730.0,1
-0.18,0.0,-730.0300000000001,-730.0,-730.0300000000001,-730.0,-730.0300000000001,-730.0,1
-0.18,0.0,-730.0100000000001,-730.0,-730.0100000000001,-730.0,-730.0100000000001,-730.0,1
-0.18,0.0,-730.0200000000001,-730.0,-730.0200000000001,-730.0,-730.0200000000001,-730.0,1
-0.18,0.0,-729.9800000000001,-730.0,-729.9800000000001,-730.0,-729.9800000000001,-730.0,1
-0.19999999999999998,0.0,-729.88,-730.0,-729.88,-730.0,-729.88,-730.0,1
-0.19999999999999998,0.0,-729.9,-730.0,-729.9,-730.0,-729.9,-730.0,1
-0.2,0.0,-729.8700000000001,-730.0,-729.8700000000001,-730.0,-729.8700000000001,-730.0,1
-0.2,0.0,-729.8600000000001,-730.0,-729.8600000000001,-730.0,-729.8600000000001,-730.0,1
-0.18,0.0,-729.7600000000001,-730.0,-729.7600000000001,-730.0,-729.7600000000001,-730.0,1
-0.18,0.0,-729.7499999999999,-730.0,-729.7499999999999,-730.0,-729.7499999999999,-730.0,1
-0.18,0.0,-729.76,-730.0,-729.76,-730.0,-729.76,-730.0,1
-0.18,0.0,-729.77,-730.0,-729.77,-730.0,-729.77,-730.0,1
-0.18,0.0,-729.74,-730.0,-729.74,-730.0,-729.74,-730.0,1
-0.18,0.0,-729.73,-730.0,-729.73,-730.0,-729.73,-730.0,1
-0.16,0.0,-729.6899999999999,-730.0,-729.6899999999999,-730.0,-729.6899999999999,-730.0,1
-0.16,0.0,-729.7,-730.0,-729.7,-730.0,-729.7,-730.0,1
-0.16,0.0,-729.6700000000001,-730.0,-729.6700000000001,-730.0,-729.6700000000001,-730.0,1
-0.16,0.0,-729.6600000000001,-729.75,-729.6600000000001,-729.75,-729.6600000000001,-729.75,1
-0.16,0.0,-729.6500000000001,-729.75,-729.6500000000001,-729.75,-729.6500000000001,-729.75,1
-0.16,0.0,-729.5799999999999,-729.5,-729.5799999999999,-729.5,-729.5799999999999,-729.5,1
-0.16,0.0,-729.5999999999999,-729.75,-729.5999999999999,-729.75,-729.5999999999999,-729.75,1
-0.2,0.0,-729.51,-729.5,-729.51,-729.5,-729.51,-729.5,1
-0.2,0.0,-729.47,-729.5,-729.47,-729.5,-729.47,-729.5,1
-0.2,0.0,-729.45,-729.5,-729.45,-729.5,-729.45,-729.5,1
-0.18000000000000002,0.0,-729.4300000000001,-729.5,-729.4300000000001,-729.5,-729.4300000000001,-729.5,1
-0.18000000000000002,0.0,-729.44,-729.5,-729.44,-729.5,-729.44,-729.5,1
-0.16,0.0,-729.3900000000001,-729.5,-729.3900000000001,-729.5,-729.3900000000001,-729.5,1
-0.16,0.0,-729.3600000000001,-729.5,-729.3600000000001,-729.5,-729.3600000000001,-729.5,1
-0.16,0.0,-745.16,-729.5,-745.16,-729.5,-745.16,-729.5,1
-0.14,0.0,-745.17,-729.5,-745.17,-729.5,-745.17,-729.5,1
-0.16,0.0,-745.1500000000001,-729.5,-745.1500000000001,-729.5,-745.1500000000001,-729.5,1
-0.15999999999999998,0.0,-745.21,-729.5,-745.21,-729.5,-745.21,-729.5,1
-0.09999999999999998,0.0,-745.23,-729.5,-745.23,-729.5,-745.23,-729.5,1
-0.09999999999999998,0.0,-745.2100000000002,-729.5,-745.2100000000002,-729.5,-745.2100000000002,-729.5,1
-0.1,0.0,-745.2000000000002,-729.5,-745.2000000000002,-729.5,-745.2000000000002,-729.5,1
-0.1,0.0,-745.2300000000001,-729.5,-745.2300000000001,-729.5,-745.2300000000001,-729.5,1
-0.08,0.0,-745.2400000000001,-729.5,-745.2400000000001,-729.5,-745.2400000000001,-729.5,1
-0.08,0.0,-745.2200000000001,-729.5,-745.2200000000001,-729.5,-745.2200000000001,-729.5,1
-0.06,0.0,-745.2300000000001,-729.5,-745.2300000000001,-729.5,-745.2300000000001,-729.5,1
-0.04,0.0,-745.1700000000001,-729.5,-745.1700000000001,-729.5,-745.1700000000001,-729.5,1
-0.04,0.0,-745.15,-729.5,-745.15,-729.5,-745.15,-729.5,1
-0.06,0.0,-745.1499999999999,-729.5,-745.1499999999999,-729.5,-745.1499999999999,-729.5,1
-0.06,0.0,-745.1399999999999,-729.5,-745.1399999999999,-729.5,-745.1399999999999,-729.5,1
-0.1,0.0,-745.0899999999999,-729.5,-745.0899999999999,-729.5,-745.0899999999999,-729.5,1
-0.08,0.0,-745.03,-729.5,-745.03,-729.5,-745.03,-729.5,1
-0.08,0.0,-745.0600000000001,-729.5,-745.0600000000001,-729.5,-745.0600000000001,-729.5,1
-0.08,0.0,-745.01,-729.5,-745.01,-729.5,-745.01,-729.5,1
-0.1,0.0,-745.0099999999999,-729.5,-745.0099999999999,-729.5,-745.0099999999999,-729.5,1
-0.1,0.0,-744.99,-729.5,-744.99,-729.5,-744.99,-729.5,1
-0.1,0.0,-744.9600000000002,-729.25,-744.9600000000002,-729.25,-744.9600000000002,-729.25,1
-0.1,0.0,-744.9300000000001,-729.0,-744.9300000000001,-729.0,-744.9300000000001,-729.0,1
-0.1,0.0,-744.82,-729.0,-744.82,-729.0,-744.82,-729.0,1
-0.1,0.0,-744.77,-729.0,-744.77,-729.0,-744.77,-729.0,1
-0.1,0.0,-744.7499999999999,-729.0,-744.7499999999999,-729.0,-744.7499999999999,-729.0,1
-0.08,0.0,-744.71,-729.0,-744.71,-729.0,-744.71,-729.0,1
-0.08,0.0,-744.7,-729.0,-744.7,-729.0,-744.7,-729.0,1
-0.08,0.0,-744.64,-729.0,-744.64,-729.0,-744.64,-729.0,1
-0.08,0.0,-744.5799999999999,-729.0,-744.5799999999999,-729.0,-744.5799999999999,-729.0,1
-0.08,0.0,-744.5999999999999,-729.0,-744.5999999999999,-729.0,-744.5999999999999,-729.0,1
-0.08,0.0,-744.52,-729.0,-744.52,-729.0,-744.52,-729.0,1
-0.1,0.0,-744.4499999999999,-729.0,-744.4499999999999,-729.0,-744.4499999999999,-729.0,1
-0.1,0.0,-744.3699999999999,-728.75,-744.3699999999999,-728.75,-744.3699999999999,-728.75,1
-0.1,0.0,-744.3499999999999,-728.5,-744.3499999999999,-728.5,-744.3499999999999,-728.5,1
-0.1,0.0,-744.27,-728.5,-744.27,-728.5,-744.27,-728.5,1
-0.1,0.0,-744.28,-728.5,-744.28,-728.5,-744.28,-728.5,1
-0.1,0.0,-744.2399999999999,-728.5,-744.2399999999999,-728.5,-744.2399999999999,-728.5,1
-0.1,0.0,-744.17,-728.5,-744.17,-728.5,-744.17,-728.5,1
-0.1,0.0,-744.1600000000001,-728.5,-744.1600000000001,-728.5,-744.1600000000001,-728.5,1
-0.08,0.0,-744.09,-728.25,-744.09,-728.25,-744.09,-728.25,1
-0.08,0.0,-744.0799999999999,-728.25,-744.0799999999999,-728.25,-744.0799999999999,-728.25,1
-0.08,0.0,-744.02,-728.0,-744.02,-728.0,-744.02,-728.0,1
-0.1,0.0,-744.0500000000001,-728.25,-744.0500000000001,-728.25,-744.0500000000001,-728.25,1
-0.12000000000000001,0.0,-744.0300000000001,-728.25,-744.0300000000001,-728.25,-744.0300000000001,-728.25,1
-0.16,0.0,-743.9100000000001,-728.0,-743.9100000000001,-728.0,-743.9100000000001,-728.0,1
-0.16,0.0,-743.87,-728.0,-743.87,-728.0,-743.87,-728.0,1
-0.16,0.0,-743.75,-728.0,-743.75,-728.0,-743.75,-728.0,1
-0.16,0.0,-743.7,-728.0,-743.7,-728.0,-743.7,-728.0,1
-0.16,0.0,-743.6099999999999,-727.75,-743.6099999999999,-727.75,-743.6099999999999,-727.75,1
-0.18,0.0,-727.71,-727.5,-727.71,-727.5,-727.71,-727.5,1
-0.19999999999999998,0.0,-727.61,-727.5,-727.61,-727.5,-727.61,-727.5,1
-0.19999999999999998,0.0,-727.54,-727.5,-727.54,-727.5,-727.54,-727.5,1
-0.18000000000000002,0.0,-727.44,-727.5,-727.44,-727.5,-727.44,-727.5,1
-0.24000000000000002,0.0,-727.34,-727.5,-727.34,-727.5,-727.34,-727.5,1
-0.24000000000000002,0.0,-727.28,-727.5,-727.28,-727.5,-727.28,-727.5,1
-0.24000000000000002,0.0,-727.2,-727.5,-727.2,-727.5,-727.2,-727.5,1
-0.24000000000000002,0.0,-727.0999999999999,-727.5,-727.0999999999999,-727.5,-727.0999999999999,-727.5,1
-0.24000000000000002,0.0,-726.99,-727.5,-726.99,-727.5,-726.99,-727.5,1
-0.27999999999999997,0.0,-726.9000000000001,-727.25,-726.9000000000001,-727.25,-726.9000000000001,-727.25,1
-0.27999999999999997,0.0,-726.8,-727.0,-726.8,-727.0,-726.8,-727.0,1
-0.28,0.0,-726.71,-727.0,-726.71,-727.0,-726.71,-727.0,1
-0.26,0.0,-726.6700000000001,-727.0,-726.6700000000001,-727.0,-726.6700000000001,-727.0,1
-0.24,0.0,-726.67,-727.0,-726.67,-727.0,-726.67,-727.0,1
-0.26,0.0,-726.6199999999999,-727.0,-726.6199999999999,-727.0,-726.6199999999999,-727.0,1
-0.26,0.0,-726.56,-726.75,-726.56,-726.75,-726.56,-726.75,1
-0.28,0.0,-726.5699999999999,-726.75,-726.5699999999999,-726.75,-726.5699999999999,-726.75,1
-0.28,0.0,-726.4499999999999,-726.5,-726.4499999999999,-726.5,-726.4499999999999,-726.5,1
-0.28,0.0,-726.4599999999999,-726.75,-726.4599999999999,-726.75,-726.4599999999999,-726.75,1
-0.28,0.0,-726.4,-726.5,-726.4,-726.5,-726.4,-726.5,1
-0.30000000000000004,0.0,-726.33,-726.25,-726.33,-726.25,-726.33,-726.25,1
-0.32000000000000006,0.0,-726.23,-726.0,-726.23,-726.0,-726.23,-726.0,1
-0.32000000000000006,0.0,-726.1899999999999,-726.0,-726.1899999999999,-726.0,-726.1899999999999,-726.0,1
-0.32,0.0,-726.1999999999999,-726.0,-726.1999999999999,-726.0,-726.1999999999999,-726.0,1
-0.32,0.0,-726.13,-725.75,-726.13,-725.75,-726.13,-725.75,1
-0.32000000000000006,0.0,-726.1099999999999,-725.75,-726.1099999999999,-725.75,-726.1099999999999,-725.75,1
-0.3400000000000001,0.0,-726.1099999999999,-725.75,-726.1099999999999,-725.75,-726.1099999999999,-725.75,1
-0.34,0.0,-726.05,-725.75,-726.05,-725.75,-726.05,-725.75,1
-0.33999999999999997,0.0,-726.0,-725.5,-726.0,-725.5,-726.0,-725.5,1
-0.33999999999999997,0.0,-725.98,-725.5,-725.98,-725.5,-725.98,-725.5,1
-0.33999999999999997,0.0,-725.9100000000001,-725.5,-725.9100000000001,-725.5,-725.9100000000001,-725.5,1
-0.33999999999999997,0.0,-725.86,-725.5,-725.86,-725.5,-725.86,-725.5,1
-0.34,0.0,-725.7800000000001,-725.5,-725.7800000000001,-725.5,-725.7800000000001,-725.5,1
-0.3400000000000001,0.0,-725.7200000000001,-725.5,-725.7200000000001,-725.5,-725.7200000000001,-725.5,1
-0.33999999999999997,0.0,-725.6000000000001,-725.5,-725.6000000000001,-725.5,-725.6000000000001,-725.5,1
-0.33999999999999997,0.0,-725.48,-725.5,-725.48,-725.5,-725.48,-725.5,1
-0.33999999999999997,0.0,-725.39,-725.5,-725.39,-725.5,-725.39,-725.5,1
-0.31999999999999995,0.0,-725.33,-725.25,-725.33,-725.25,-725.33,-725.25,1
-0.31999999999999995,0.0,-725.3000000000001,-725.25,-725.3000000000001,-725.25,-725.3000000000001,-725.25,1
-0.32,0.0,-725.1700000000001,-725.0,-725.1700000000001,-725.0,-725.1700000000001,-725.0,1
-0.33999999999999997,0.0,-725.15,-725.0,-725.15,-725.0,-725.15,-725.0,1
-0.37999999999999995,0.0,-725.08,-725.0,-725.08,-725.0,-725.08,-725.0,1
-0.37999999999999995,0.0,-724.9800000000001,-725.0,-724.9800000000001,-725.0,-724.9800000000001,-725.0,1
-0.38,0.0,-724.8800000000001,-724.75,-724.8800000000001,-724.75,-724.8800000000001,-724.75,1
-0.38,0.0,-724.79,-724.5,-724.79,-724.5,-724.79,-724.5,1
-0.34,0.0,-724.8100000000001,-724.75,-724.8100000000001,-724.75,-724.8100000000001,-724.75,1
-0.34,0.0,-724.7600000000001,-724.5,-724.7600000000001,-724.5,-724.7600000000001,-724.5,1
-0.34,0.0,-724.7700000000001,-724.5,-724.7700000000001,-724.5,-724.7700000000001,-724.5,1
-0.33999999999999997,0.0,-724.69,-724.5,-724.69,-724.5,-724.69,-724.5,1
-0.33999999999999997,0.0,-724.69,-724.5,-724.69,-724.5,-724.69,-724.5,1
-0.34,0.0,-724.61,-724.5,-724.61,-724.5,-724.61,-724.5,1
-0.34,0.0,-724.51,-724.5,-724.51,-724.5,-724.51,-724.5,1
-0.32,0.0,-724.4699999999999,-724.5,-724.4699999999999,-724.5,-724.4699999999999,-724.5,1
-0.32,0.0,-724.45,-724.5,-724.45,-724.5,-724.45,-724.5,1
-0.30000000000000004,0.0,-724.46,-724.5,-724.46,-724.5,-724.46,-724.5,1
-0.30000000000000004,0.0,-724.4200000000001,-724.5,-724.4200000000001,-724.5,-724.4200000000001,-724.5,1
-0.30000000000000004,0.0,-724.3900000000001,-724.5,-724.3900000000001,-724.5,-724.3900000000001,-724.5,1
-0.30000000000000004,0.0,-724.3300000000002,-724.5,-724.3300000000002,-724.5,-724.3300000000002,-724.5,1
-0.28,0.0,-724.3500000000001,-724.5,-724.3500000000001,-724.5,-724.3500000000001,-724.5,1
-0.26,0.0,-724.37,-724.5,-724.37,-724.5,-724.37,-724.5,1
-0.26,0.0,-724.36,-724.5,-724.36,-724.5,-724.36,-724.5,1
-0.26,0.0,-724.36,-724.5,-724.36,-724.5,-724.36,-724.5,1
-0.28,0.0,-724.3000000000001,-724.25,-724.3000000000001,-724.25,-724.3000000000001,-724.25,1
-0.28,0.0,-724.23,-724.0,-724.23,-724.0,-724.23,-724.0,1
-0.26,0.0,-724.21,-724.0,-724.21,-724.0,-724.21,-724.0,1
-0.22,0.0,-724.1700000000001,-724.0,-724.1700000000001,-724.0,-724.1700000000001,-724.0,1
-0.2,0.0,-724.1300000000001,-724.0,-724.1300000000001,-724.0,-724.1300000000001,-724.0,1
-0.2,0.0,-724.12,-724.0,-724.12,-724.0,-724.12,-724.0,1
-0.22,0.0,-724.0500000000001,-724.0,-724.0500000000001,-724.0,-724.0500000000001,-724.0,1
-0.18,0.0,-724.0100000000001,-724.0,-724.0100000000001,-724.0,-724.0100000000001,-724.0,1
-0.16,0.0,-723.96,-724.0,-723.96,-724.0,-723.96,-724.0,1
-0.14,0.0,-723.92,-724.0,-723.92,-724.0,-723.92,-724.0,1
-0.14,0.0,-723.82,-724.0,-723.82,-724.0,-723.82,-724.0,1
-0.14,0.0,-723.8,-724.0,-723.8,-724.0,-723.8,-724.0,1
-0.14,0.0,-723.78,-724.0,-723.78,-724.0,-723.78,-724.0,1
-0.18000000000000002,0.0,-723.71,-723.75,-723.71,-723.75,-723.71,-723.75,1
-0.12,0.0,-723.69,-723.75,-723.69,-723.75,-723.69,-723.75,1
-0.11999999999999997,0.0,-723.6300000000001,-723.5,-723.6300000000001,-723.5,-723.6300000000001,-723.5,1
-0.12,0.0,-723.6000000000001,-723.5,-723.6000000000001,-723.5,-723.6000000000001,-723.5,1
-0.13999999999999999,0.0,-723.5800000000002,-723.5,-723.5800000000002,-723.5,-723.5800000000002,-723.5,1
-0.13999999999999999,0.0,-723.5600000000001,-723.5,-723.5600000000001,-723.5,-723.5600000000001,-723.5,1
-0.13999999999999996,0.0,-723.51,-723.5,-723.51,-723.5,-723.51,-723.5,1
-0.11999999999999998,0.0,-723.5300000000001,-723.5,-723.5300000000001,-723.5,-723.5300000000001,-723.5,1
-0.12000000000000001,0.0,-723.5500000000001,-723.5,-723.5500000000001,-723.5,-723.5500000000001,-723.5,1
-0.14,0.0,-723.54,-723.5,-723.54,-723.5,-723.54,-723.5,1
-0.13999999999999999,0.0,-723.5600000000001,-723.5,-723.5600000000001,-723.5,-723.5600000000001,-723.5,1
-0.13999999999999999,0.0,-723.5200000000001,-723.5,-723.5200000000001,-723.5,-723.5200000000001,-723.5,1
-0.16,0.0,-723.5,-723.5,-723.5,-723.5,-723.5,-723.5,1
-0.17999999999999997,0.0,-723.5,-723.5,-723.5,-723.5,-723.5,-723.5,1
-0.19999999999999996,0.0,-723.5500000000001,-723.5,-723.5500000000001,-723.5,-723.5500000000001,-723.5,1
-0.19999999999999998,0.0,-723.52,-723.5,-723.52,-723.5,-723.52,-723.5,1
-0.16,0.0,-723.51,-723.5,-723.51,-723.5,-723.51,-723.5,1
-0.16,0.0,-723.5300000000001,-723.5,-723.5300000000001,-723.5,-723.5300000000001,-723.5,1
-0.14,0.0,-723.5700000000002,-723.5,-723.5700000000002,-723.5,-723.5700000000002,-723.5,1
-0.12000000000000001,0.0,-723.5500000000002,-723.5,-723.5500000000002,-723.5,-723.5500000000002,-723.5,1
-0.12000000000000001,0.0,-723.5300000000002,-723.5,-723.5300000000002,-723.5,-723.5300000000002,-723.5,1
-0.12,0.0,-723.5300000000002,-723.5,-723.5300000000002,-723.5,-723.5300000000002,-723.5,1
-0.12,0.0,-723.4700000000001,-723.5,-723.4700000000001,-723.5,-723.4700000000001,-723.5,1
-0.14,0.0,-723.48,-723.5,-723.48,-723.5,-723.48,-723.5,1
-0.14,0.0,-723.48,-723.5,-723.48,-723.5,-723.48,-723.5,1
-0.12,0.0,-723.5400000000001,-723.5,-723.5400000000001,-723.5,-723.5400000000001,-723.5,1
-0.16,0.0,-723.6400000000001,-723.5,-723.6400000000001,-723.5,-723.6400000000001,-723.5,1
-0.16,0.0,-723.6100000000001,-723.5,-723.6100000000001,-723.5,-723.6100000000001,-723.5,1
-0.16,0.0,-723.5700000000002,-723.5,-723.5700000000002,-723.5,-723.5700000000002,-723.5,1
-0.15999999999999998,0.0,-723.5000000000001,-723.5,-723.5000000000001,-723.5,-723.5000000000001,-723.5,1
-0.16,0.0,-723.5100000000001,-723.5,-723.5100000000001,-723.5,-723.5100000000001,-723.5,1
-0.16000000000000003,0.0,-723.5200000000001,-723.5,-723.5200000000001,-723.5,-723.5200000000001,-723.5,1
-0.16,0.0,-723.5400000000001,-723.5,-723.5400000000001,-723.5,-723.5400000000001,-723.5,1
-0.16,0.0,-723.5600000000001,-723.5,-723.5600000000001,-723.5,-723.5600000000001,-723.5,1
-0.14,0.0,-723.5000000000001,-723.5,-723.5000000000001,-723.5,-723.5000000000001,-723.5,1
-0.14,0.0,-723.4900000000001,-723.5,-723.4900000000001,-723.5,-723.4900000000001,-723.5,1
-0.14,0.0,-723.42,-723.5,-723.42,-723.5,-723.42,-723.5,1
-0.12000000000000001,0.0,-723.4399999999999,-723.5,-723.4399999999999,-723.5,-723.4399999999999,-723.5,1
-0.12000000000000001,0.0,-723.45,-723.5,-723.45,-723.5,-723.45,-723.5,1
-0.12000000000000001,0.0,-723.4100000000001,-723.5,-723.4100000000001,-723.5,-723.4100000000001,-723.5,1
-0.14,0.0,-723.4300000000001,-723.5,-723.4300000000001,-723.5,-723.4300000000001,-723.5,1
-0.14,0.0,-723.3900000000001,-723.5,-723.3900000000001,-723.5,-723.3900000000001,-723.5,1
-0.16,0.0,-723.3700000000001,-723.5,-723.3700000000001,-723.5,-723.3700000000001,-723.5,1
-0.13999999999999999,0.0,-723.37,-723.5,-723.37,-723.5,-723.37,-723.5,1
-0.18,0.0,-723.39,-723.5,-723.39,-723.5,-723.39,-723.5,1
-0.18,0.0,-723.3900000000001,-723.5,-723.3900000000001,-723.5,-723.3900000000001,-723.5,1
-0.18,0.0,-723.45,-723.5,-723.45,-723.5,-723.45,-723.5,1
-0.18,0.0,-723.48,-723.5,-723.48,-723.5,-723.48,-723.5,1
-0.18,0.0,-723.45,-723.5,-723.45,-723.5,-723.45,-723.5,1
-0.18,0.0,-723.47,-723.5,-723.47,-723.5,-723.47,-723.5,1
-0.14,0.0,-723.47,-723.5,-723.47,-723.5,-723.47,-723.5,1
-0.2,0.0,-723.49,-723.5,-723.49,-723.5,-723.49,-723.5,1
-0.2,0.0,-723.55,-723.5,-723.55,-723.5,-723.55,-723.5,1
-0.2,0.0,-723.55,-723.5,-723.55,-723.5,-723.55,-723.5,1
-0.18,0.0,-723.58,-723.5,-723.58,-723.5,-723.58,-723.5,1
-0.18,0.0,-723.57,-723.5,-723.57,-723.5,-723.57,-723.5,1
-0.18,0.0,-723.6000000000001,-723.5,-723.6000000000001,-723.5,-723.6000000000001,-723.5,1
-0.18,0.0,-723.5900000000001,-723.5,-723.5900000000001,-723.5,-723.5900000000001,-723.5,1
-0.18,0.0,-723.58,-723.5,-723.58,-723.5,-723.58,-723.5,1
-0.2,0.0,-723.6300000000001,-723.5,-723.6300000000001,-723.5,-723.6300000000001,-723.5,1
-0.2,0.0,-723.6600000000001,-723.5,-723.6600000000001,-723.5,-723.6600000000001,-723.5,1
-0.2,0.0,-723.69,-723.5,-723.69,-723.5,-723.69,-723.5,1
-0.2,0.0,-723.72,-723.5,-723.72,-723.5,-723.72,-723.5,1
-0.18,0.0,-723.76,-723.5,-723.76,-723.5,-723.76,-723.5,1
-0.18,0.0,-723.73,-723.5,-723.73,-723.5,-723.73,-723.5,1
-0.19999999999999998,0.0,-723.6800000000001,-723.5,-723.6800000000001,-723.5,-723.6800000000001,-723.5,1
-0.19999999999999998,0.0,-723.7,-723.5,-723.7,-723.5,-723.7,-723.5,1
-0.2,0.0,-723.72,-723.5,-723.72,-723.5,-723.72,-723.5,1
-0.22,0.0,-723.6500000000001,-723.5,-723.6500000000001,-723.5,-723.6500000000001,-723.5,1
-0.22,0.0,-723.61,-723.5,-723.61,-723.5,-723.61,-723.5,1
-0.22000000000000003,0.0,-723.59,-723.5,-723.59,-723.5,-723.59,-723.5,1
-0.22000000000000003,0.0,-723.5800000000002,-723.5,-723.5800000000002,-723.5,-723.5800000000002,-723.5,1
-0.20000000000000004,0.0,-723.6200000000001,-723.5,-723.6200000000001,-723.5,-723.6200000000001,-723.5,1
-0.22000000000000003,0.0,-723.64,-723.5,-723.64,-723.5,-723.64,-723.5,1
-0.22,0.0,-723.5799999999999,-723.5,-723.5799999999999,-723.5,-723.5799999999999,-723.5,1
-0.22000000000000003,0.0,-723.56,-723.5,-723.56,-723.5,-723.56,-723.5,1
-0.18,0.0,-723.49,-723.5,-723.49,-723.5,-723.49,-723.5,1
-0.18,0.0,-723.47,-723.5,-723.47,-723.5,-723.47,-723.5,1
-0.19999999999999998,0.0,-723.46,-723.5,-723.46,-723.5,-723.46,-723.5,1
-0.24,0.0,-723.5000000000001,-723.5,-723.5000000000001,-723.5,-723.5000000000001,-723.5,1
-0.24000000000000002,0.0,-723.46,-723.5,-723.46,-723.5,-723.46,-723.5,1
-0.24,0.0,-723.4200000000001,-723.5,-723.4200000000001,-723.5,-723.4200000000001,-723.5,1
-0.24,0.0,-723.3800000000001,-723.5,-723.3800000000001,-723.5,-723.3800000000001,-723.5,1
-0.28,0.0,-723.3000000000001,-723.5,-723.3000000000001,-723.5,-723.3000000000001,-723.5,1
-0.30000000000000004,0.0,-723.28,-723.5,-723.28,-723.5,-723.28,-723.5,1
-0.30000000000000004,0.0,-723.25,-723.5,-723.25,-723.5,-723.25,-723.5,1
-0.3,0.0,-723.2700000000001,-723.5,-723.2700000000001,-723.5,-723.2700000000001,-723.5,1
-0.3,0.0,-723.29,-723.5,-723.29,-723.5,-723.29,-723.5,1
-0.3,0.0,-723.24,-723.5,-723.24,-723.5,-723.24,-723.5,1
-0.3,0.0,-723.2400000000001,-723.5,-723.2400000000001,-723.5,-723.2400000000001,-723.5,1
-0.28,0.0,-723.24,-723.5,-723.24,-723.5,-723.24,-723.5,1
-0.30000000000000004,0.0,-723.21,-723.25,-723.21,-723.25,-723.21,-723.25,1
-0.28,0.0,-723.19,-723.25,-723.19,-723.25,-723.19,-723.25,1
-0.28,0.0,-723.2,-723.25,-723.2,-723.25,-723.2,-723.25,1
-0.26,0.0,-723.14,-723.0,-723.14,-723.0,-723.14,-723.0,1
-0.26,0.0,-723.14,-723.0,-723.14,-723.0,-723.14,-723.0,1
-0.26,0.0,-723.0799999999999,-723.0,-723.0799999999999,-723.0,-723.0799999999999,-723.0,1
-0.28,0.0,-723.04,-723.0,-723.04,-723.0,-723.04,-723.0,1
-0.30000000000000004,0.0,-723.0,-723.0,-723.0,-723.0,-723.0,-723.0,1
-0.30000000000000004,0.0,-722.98,-723.0,-722.98,-723.0,-722.98,-723.0,1
-0.30000000000000004,0.0,-722.9800000000001,-723.0,-722.9800000000001,-723.0,-722.9800000000001,-723.0,1
-0.28,0.0,-722.9100000000001,-723.0,-722.9100000000001,-723.0,-722.9100000000001,-723.0,1
-0.30000000000000004,0.0,-722.8500000000001,-723.0,-722.8500000000001,-723.0,-722.8500000000001,-723.0,1
-0.30000000000000004,0.0,-722.82,-723.0,-722.82,-723.0,-722.82,-723.0,1
-0.28,0.0,-722.7500000000001,-722.75,-722.7500000000001,-722.75,-722.7500000000001,-722.75,1
-0.28,0.0,-722.7600000000001,-722.75,-722.7600000000001,-722.75,-722.7600000000001,-722.75,1
-0.28,0.0,-722.73,-722.25,-722.73,-722.25,-722.73,-722.25,1
-0.28,0.0,-722.66,-722.0,-722.66,-722.0,-722.66,-722.0,1
-0.28,0.0,-722.62,-722.0,-722.62,-722.0,-722.62,-722.0,1
-0.24,0.0,-722.56,-722.0,-722.56,-722.0,-722.56,-722.0,1
-0.24,0.0,-722.55,-722.0,-722.55,-722.0,-722.55,-722.0,1
-0.22,0.0,-722.5400000000001,-722.0,-722.5400000000001,-722.0,-722.5400000000001,-722.0,1
-0.24,0.0,-722.4800000000001,-722.0,-722.4800000000001,-722.0,-722.4800000000001,-722.0,1
-0.24000000000000002,0.0,-722.4,-722.0,-722.4,-722.0,-722.4,-722.0,1
-0.22,0.0,-722.3599999999999,-722.0,-722.3599999999999,-722.0,-722.3599999999999,-722.0,1
-0.21999999999999997,0.0,-722.36,-722.0,-722.36,-722.0,-722.36,-722.0,1
-0.23999999999999996,0.0,-722.3500000000001,-722.0,-722.3500000000001,-722.0,-722.3500000000001,-722.0,1
-0.26,0.0,-722.34,-722.0,-722.34,-722.0,-722.34,-722.0,1
-0.22000000000000003,0.0,-722.3600000000001,-722.0,-722.3600000000001,-722.0,-722.3600000000001,-722.0,1
-0.22,0.0,-722.3900000000001,-722.0,-722.3900000000001,-722.0,-722.3900000000001,-722.0,1
-0.22,0.0,-722.4000000000001,-722.0,-722.4000000000001,-722.0,-722.4000000000001,-722.0,1
-0.2,0.0,-722.4100000000001,-722.0,-722.4100000000001,-722.0,-722.4100000000001,-722.0,1
